day,ETH Vault_collateral_usd,stETH Vault_collateral_usd,BTC Vault_collateral_usd,Altcoin Vault_collateral_usd,Stablecoin Vault_collateral_usd,LP Vault_collateral_usd,PSM Vault_collateral_usd,Step
2022-07-27 00:00:00+00:00,2442532678.030884,393586936.4759231,919957267.8844404,157323238.0008752,233743247.45382074,1970741410.3261917,3538508011.518813,Before
2022-07-28 00:00:00+00:00,2635782144.447848,425670090.602301,961080833.4046776,157323238.0008752,233743247.45382077,1970089426.151338,3527206088.794456,Before
2022-07-29 00:00:00+00:00,2613957519.1674356,424085166.45556235,962935781.982473,157323238.0008752,233743247.45382074,1970444720.225947,3536462730.291166,Before
2022-07-30 00:00:00+00:00,2611277467.3183527,425575878.0854325,988830797.7703553,157746017.81427443,233743247.45382074,1961830432.0176222,3525997466.722406,Before
2022-07-31 00:00:00+00:00,2592261305.663726,449611889.71814656,958904148.7910525,157746017.81427443,233743247.45382077,1959695887.5629644,3481207923.679515,Before
2022-08-01 00:00:00+00:00,2465276599.601721,439417859.13289464,941715737.3511906,157657811.70679715,233743247.45382074,1961547063.6400676,3490638037.128865,Before
2022-08-02 00:00:00+00:00,2502790353.235223,432350420.9336722,927559880.3299861,157657811.70679715,233743247.45382074,1825368474.225957,3557579906.6584578,Before
2022-08-03 00:00:00+00:00,2533093140.0506186,432177697.8497828,935981788.1682634,157657811.70679715,233743247.45382074,1832390228.0566478,3561977852.7686367,Before
2022-08-04 00:00:00+00:00,2426164222.836775,426732343.5136525,935510185.4867623,157657811.70679715,233743247.45382074,1873828770.3694067,3543759806.550764,Before
2022-08-05 00:00:00+00:00,2592165936.339676,449399897.21855444,941103416.6862297,157657365.01944968,233743247.45382074,1960442993.9352045,3500019120.441532,Before
2022-08-06 00:00:00+00:00,2599052413.2560186,458478399.45707214,941903651.6896352,157657365.01944968,233743247.45382074,1962932732.5304668,3507623884.8796496,Before
2022-08-07 00:00:00+00:00,2598664318.3908257,454496888.7662932,940813180.548851,159457365.31103873,233743247.45382074,1959525603.7578602,3438838591.6196537,Before
2022-08-08 00:00:00+00:00,2698767711.2462163,492326166.5314432,968208974.7222782,159457365.31103873,233743247.45382074,1862985882.3206644,3558352409.70968,Before
2022-08-09 00:00:00+00:00,2560051447.813621,464497712.76022875,936652031.3977032,159457365.3110387,233743247.45382074,1857515487.3233445,3594350302.6739106,Before
2022-08-10 00:00:00+00:00,2825354702.8016167,528266879.9931575,960603757.1775185,160075937.78704473,233743247.45382074,1928417569.8427954,3563959719.818206,Before
2022-08-11 00:00:00+00:00,2829039588.713532,546597738.1786236,989552283.5191166,159703469.68075514,233743247.45382074,1850193599.8290544,3509619140.832284,Before
2022-08-12 00:00:00+00:00,2892472608.042487,560394534.2748544,979251936.6087718,159703469.68075514,233743247.45382074,1692263494.889182,3493157483.0903687,Before
2022-08-13 00:00:00+00:00,2981681585.944011,574478262.7509303,994020312.0161245,159703469.68075514,233743247.45382074,1685606469.8296049,3513145542.1089177,Before
2022-08-14 00:00:00+00:00,2881298263.8494463,559262078.6790997,972159284.2160519,176141066.8984739,233743247.45382074,1609253781.1860027,3543547641.219534,Before
2022-08-15 00:00:00+00:00,2817380123.900284,547801243.2195222,956054711.9111345,176141066.8984739,233743247.45382074,1609473084.4076018,3535832165.763116,Before
2022-08-16 00:00:00+00:00,2781265745.968745,541885764.8349538,955608107.3653919,176141066.8984739,233743247.45382074,1600628448.057186,3509611899.758875,Before
2022-08-17 00:00:00+00:00,2740851428.9309053,538000981.6313149,942463854.0399306,176141066.8984739,233743247.45382074,1600600618.094349,3469408090.453937,Before
2022-08-18 00:00:00+00:00,2771519654.756569,533788696.3824431,923573725.1036091,202745847.30237663,233743247.45382077,1577126814.644515,3446295516.548015,Before
2022-08-19 00:00:00+00:00,2466572326.604784,499436265.67231464,842019186.675972,201208411.4263329,233743247.45382074,1564865950.0002208,3397695582.945063,Before
2022-08-20 00:00:00+00:00,2296776845.7021,467979251.74838316,841508216.796475,201208411.4263329,233743247.45382074,1514822329.3706896,3470683423.639563,Before
2022-08-21 00:00:00+00:00,2390103010.6795545,473427393.4683644,845418983.6093409,189390941.01627946,233743196.18025878,1499657128.0855699,3450374290.212689,Before
2022-08-22 00:00:00+00:00,2340024807.204766,469525882.7877041,840305909.028759,189246940.14120018,233743196.18025878,1452562471.227026,3481466452.806922,Before
2022-08-23 00:00:00+00:00,2449321273.097745,486513935.73490524,850829168.9601915,189246940.1412002,233743196.1802588,1422320563.229285,3466682145.361036,Before
2022-08-24 00:00:00+00:00,2488272119.649735,495885482.7225524,850238819.850417,189246940.1412002,233743196.1802588,1393635161.399899,3450280707.8919506,Before
2022-08-25 00:00:00+00:00,2518880035.8384953,498597139.6213561,849068610.1158628,189251705.87697366,233743196.18025878,1404373592.546692,3415133199.975656,Before
2022-08-26 00:00:00+00:00,2261067485.791336,460132364.0474526,813323644.2466534,188914461.92969725,233743196.18025878,1404396291.2273185,3397558649.2286844,Before
2022-08-27 00:00:00+00:00,2147892085.8932705,423276203.6963103,790714566.1256288,183303278.67337888,233743196.18025878,1396488237.0019104,3391207115.5242043,Before
2022-08-28 00:00:00+00:00,2164460557.567901,565020456.1024113,790548154.801861,183303278.67337888,233743196.18025878,1396396436.642285,3354474274.1726003,Before
2022-08-29 00:00:00+00:00,2251893038.061706,587314580.3485079,801111781.9987212,182803780.2697152,233743196.18025878,1396399667.880851,3329830841.849492,Before
2022-08-30 00:00:00+00:00,2262373286.837284,589725902.24168,789786157.7618132,189037253.94115773,233743196.18025878,1441884310.8338447,3315718371.964389,Before
2022-08-31 00:00:00+00:00,2313029616.7482443,594151186.4398001,801780804.52026,191227301.8876297,233743196.18025878,1441884310.8338447,3313949636.149074,Before
2022-09-01 00:00:00+00:00,2271407629.589603,591720867.7314801,789085846.5084305,191227301.8876297,233743196.18025878,1486990961.7147799,3306374234.301465,Before
2022-09-02 00:00:00+00:00,2273464759.281065,611891202.425585,789215984.8201791,191227301.88762972,233743196.18025878,1486990961.7147799,3301510913.745492,Before
2022-09-03 00:00:00+00:00,2259333746.368103,611891202.425585,783905484.5524317,191227301.8876297,233743196.18025878,1487120258.4503994,3290499732.625084,Before
2022-09-04 00:00:00+00:00,2269353188.515389,591524813.7378106,782488076.5509053,191227301.8876297,233743196.1802588,1412442024.5685282,3275147776.060294,Before
2022-09-05 00:00:00+00:00,2303890104.976067,595004611.0624077,781368524.4399415,191227301.8876297,233743196.18025878,1367387532.2433343,3269041066.848794,Before
2022-09-06 00:00:00+00:00,2296239711.500677,620352110.8638393,829842629.2005502,191227301.8876297,233743196.1802588,1361874342.1186538,3283414841.793031,Before
2022-09-07 00:00:00+00:00,2361000183.99792,597644944.5264006,829984802.6075474,191227301.8876297,233743196.18025878,1347456315.60913,3370991082.919422,Before
2022-09-08 00:00:00+00:00,2373801839.812161,617553184.6226593,844355557.0878683,191227301.8876297,233743196.18025878,1349063892.3219306,3408745459.6360373,Before
2022-09-09 00:00:00+00:00,2496092516.9862757,652598189.1912787,939407703.2213061,195313703.86724102,233743196.18025878,1349100561.0467513,3406351934.8743224,Before
2022-09-10 00:00:00+00:00,2492196803.158592,679696062.7077913,940794079.1730536,175650117.4449922,233743196.18025878,1349162757.156377,3409731154.1414065,Before
2022-09-11 00:00:00+00:00,2560932358.00342,693442945.477355,953089270.847975,184585519.11262476,233743196.18025878,1346535007.703569,3418710961.8051395,Before
2022-09-12 00:00:00+00:00,2485839230.643873,679679609.3731163,972687951.0979778,184585519.11262476,233743196.1802588,1339071098.7692075,3412635381.4355826,Before
2022-09-13 00:00:00+00:00,2291151928.9275885,658219644.8232036,880420103.6581365,185179431.25468087,233743196.18025878,1339462209.9177632,3376058340.5032134,Before
2022-09-14 00:00:00+00:00,2281136743.9720926,627568728.1822278,464370063.99689126,170804934.04338667,233743196.18025878,1331201244.8579843,3375623869.3612814,Before
2022-09-15 00:00:00+00:00,2165645542.545266,602179047.773227,473664339.62040573,170804934.04338667,233743196.18025878,1330964345.4374566,3359759091.450157,Before
2022-09-16 00:00:00+00:00,2048651986.8462029,570543421.063151,464544999.87282276,169612616.88590053,233743196.18025878,1329967926.1342034,3361268281.433748,Before
2022-09-17 00:00:00+00:00,2112440862.8052888,590524301.8608732,474868956.4868604,169612616.88590053,233743196.18025878,1329835752.0001774,3357555946.9449677,Before
2022-09-18 00:00:00+00:00,1959595594.0011854,550424615.6057907,472610305.2265696,169612616.88590053,233743196.18025878,1332071837.0936959,3408405288.9709964,Before
2022-09-19 00:00:00+00:00,1980526307.1460743,539384670.5028445,457859130.9472985,169612616.88590053,233743196.18025878,1331800080.1565638,3369969957.792216,Before
2022-09-20 00:00:00+00:00,1941372864.9046757,564297444.7358291,451337579.54838306,169612616.88590053,233743196.18025878,1345413106.1964786,3385836579.1627,Before
2022-09-21 00:00:00+00:00,1816310761.0444927,521244280.53069794,457134567.38726586,169192039.46246266,233743196.18025878,1299987800.4367378,3431279086.300919,Before
2022-09-22 00:00:00+00:00,1884728595.8599014,532621592.0342769,456910312.24956274,169192039.46246266,233743196.1802588,1371089735.6478183,3421074036.424047,Before
2022-09-23 00:00:00+00:00,1866440869.9101996,536485380.07945836,450996848.3871436,169192039.46246266,233742040.74025875,1371436483.2923286,3422606706.758902,Before
2022-09-24 00:00:00+00:00,1925533224.960683,553144863.8338016,454132701.5643598,169699906.03503445,233742040.74025875,1360728909.5437875,3429015069.4477363,Before
2022-09-25 00:00:00+00:00,1857876392.2462406,548353021.0117037,454444218.65702325,169699906.03503445,233742040.74025875,1360751114.2796218,3427015006.461399,Before
2022-09-26 00:00:00+00:00,1897617892.6311703,547747374.2769054,457673723.1906112,169698132.56321827,233742040.74025875,1347189591.6983292,3430798515.3995543,Before
2022-09-27 00:00:00+00:00,1883540005.1878922,571979164.1003162,461594889.8828845,169698132.56321827,233742040.74025875,1347479407.3322008,3417294954.48425,Before
2022-09-28 00:00:00+00:00,1914695941.099865,554370894.8751638,448723735.2591073,169698132.56321827,233742040.74025875,1347479407.3322008,3372799679.31418,Before
2022-09-29 00:00:00+00:00,1918603136.8070638,557385298.6774638,307420664.1685576,154554976.2892315,233742040.74025875,1347453777.8855681,3428988536.636312,Before
2022-09-30 00:00:00+00:00,1941245591.2901337,566862554.5608907,294703808.8042287,154554976.28923154,233742040.74025875,1347852899.3262184,3428288934.318355,Before
2022-10-01 00:00:00+00:00,1887604951.0393796,554713312.0056529,829995354.3865821,154554976.28923154,233742040.74025875,1338737172.6371515,3432706673.885959,Before
2022-10-02 00:00:00+00:00,1858390364.743786,548976132.9309134,827991364.3942726,154368881.28021455,233742040.74025875,1332210498.470739,3423681979.099604,Before
2022-10-03 00:00:00+00:00,1898556305.9280882,548863117.3479258,834931147.9367564,154368881.28021455,233742040.74025875,1332210498.470739,3376002844.188073,Before
2022-10-04 00:00:00+00:00,1938267321.7035964,567482989.352813,872864757.7966874,154939254.00778732,233742040.74025875,1331834402.1151505,3395851337.118624,Before
2022-10-05 00:00:00+00:00,1924195563.6376524,562540744.9830239,870775568.5298514,154933971.9142279,233742040.74025875,1314932602.9588192,3402324064.926135,Before
2022-10-06 00:00:00+00:00,1958545140.8949866,570265411.4811149,868457265.123726,154933971.9142279,233742040.74025875,1307179073.300397,3400142380.383884,Before
2022-10-07 00:00:00+00:00,1913539851.4429827,566000305.2851847,843579945.6832892,154933971.9142279,233742040.74025875,1311053723.7151515,3382132186.678863,Before
2022-10-08 00:00:00+00:00,1911261316.5168688,558397900.858772,843957370.4198695,154764067.99688283,233742040.74025875,1310145885.139529,3384872971.155776,Before
2022-10-09 00:00:00+00:00,1905335841.5566378,555213615.3884982,845435979.0824974,154764067.99688283,233742040.74025875,1302755238.4094305,3384245187.866982,Before
2022-10-10 00:00:00+00:00,1865937294.8780599,549475061.6437932,840818932.1510183,154764067.99688283,233742040.74025875,1302712807.439113,3359028957.350481,Before
2022-10-11 00:00:00+00:00,1843813063.8840423,540323096.5413041,829615997.1100174,161868315.57970548,233742040.74025875,1302666062.9277143,3326154195.64534,Before
2022-10-12 00:00:00+00:00,1867663436.1825786,542510688.4503485,833406736.6459095,209636306.34530887,233742040.74025875,1231461556.6631098,3339733774.66616,Before
2022-10-13 00:00:00+00:00,1856418788.3381758,516300356.9853447,821518888.6410112,209467832.31477073,233742040.74025875,887599270.3714412,3511056333.0952992,Before
2022-10-14 00:00:00+00:00,1878980905.7204359,540173680.1437942,839688131.040953,209596591.07896137,233742040.74025878,883184898.4768915,3509892814.0556765,Before
2022-10-15 00:00:00+00:00,1867451941.890531,532585092.99008256,839289300.3572364,209596591.07896137,233742040.74025875,883184898.4768915,3499187123.0530167,Before
2022-10-16 00:00:00+00:00,1892655728.9370184,532972316.99806404,839085061.0502733,208081973.22894594,233742040.74025875,883132466.0785728,3500862752.928126,Before
2022-10-17 00:00:00+00:00,1906385570.648521,539162271.6374772,855095190.725847,208081973.22894594,233742040.74025875,871879544.78134,3490695197.7617497,Before
2022-10-18 00:00:00+00:00,1916790395.1149948,545190873.8670167,854379458.0824625,215443639.57753983,233742040.74025875,871811347.9737895,3491211144.7964187,Before
2022-10-19 00:00:00+00:00,1882903492.8021727,543297628.3267816,839455902.0542158,217345182.8339197,233742040.74025875,752781021.6111131,3478557250.5362377,Before
2022-10-20 00:00:00+00:00,1866821121.2337012,543494176.9111503,838793502.0666162,217257447.43922803,233742040.74025875,747261093.48535,3402511874.3888016,Before
2022-10-21 00:00:00+00:00,1875502699.9463785,544135965.6703372,831237520.4733644,217257447.43922803,233742040.74025875,734017891.817436,3361392062.963413,Before
2022-10-22 00:00:00+00:00,1895299199.4416246,543532551.0186563,831237520.4733645,217257447.43922803,233742040.74025875,734017891.817436,3368962514.572238,Before
2022-10-23 00:00:00+00:00,1922899072.730943,554639909.5915289,837761130.3309405,217257447.43922803,233742040.74025875,733932276.3327062,3400248952.795137,Before
2022-10-24 00:00:00+00:00,1934151596.4666104,570182486.0728182,849723216.0146463,221533651.83305144,233742040.74025875,733281067.125519,3398802150.986046,Before
2022-10-25 00:00:00+00:00,2117674206.1665134,601706450.9593676,875253097.9276345,221472843.48472592,233742040.74025875,730326426.0637828,3320187880.16627,Before
2022-10-26 00:00:00+00:00,2237618885.1217,664393897.3806374,879950202.8573639,227477567.79875782,233742040.74025875,722815731.2145584,3284261645.197654,Before
2022-10-27 00:00:00+00:00,2252591687.382269,667670507.3282499,893298627.362113,227477567.79875782,233742040.74025875,721621127.8471208,3274948104.990606,Before
2022-10-28 00:00:00+00:00,2267859929.922094,672186726.287638,881740476.8011168,227477567.79875782,233742040.74025875,660642752.9551599,3240565001.234633,Before
2022-10-29 00:00:00+00:00,2357017880.542287,699107288.9329379,906399692.0293089,227477567.79875782,233742040.74025875,651587476.9089732,3265379903.266924,Before
2022-10-30 00:00:00+00:00,2338117810.016069,692432150.5919968,906371391.5538157,227478444.05304474,233742040.74025875,721738966.8854995,3187065073.936035,Before
2022-10-31 00:00:00+00:00,2270294799.5259666,689737529.4302218,906355639.792548,228214314.15217882,233742040.74025875,717306182.392952,3038256185.9790554,Before
2022-11-01 00:00:00+00:00,2290699886.798809,685813056.3610219,892776312.9002972,228214314.15217882,233742040.74025875,716934243.2850008,2941124486.7411213,Before
2022-11-02 00:00:00+00:00,2213488480.068896,679102358.7879248,885779021.5547352,228214314.15217882,233742040.74025875,717002238.507825,2906808964.913131,Before
2022-11-03 00:00:00+00:00,2236424030.452048,678380416.8577251,884703999.2890015,218189126.79046154,233742040.74025875,712847544.9363433,2816454666.1089325,Before
