day,ETH Vault_dai_ceiling,stETH Vault_dai_ceiling,BTC Vault_dai_ceiling,Altcoin Vault_dai_ceiling,Stablecoin Vault_dai_ceiling,LP Vault_dai_ceiling,PSM Vault_dai_ceiling,PSM Vault_collateral_usd_7d_ma,BTC Vault_collateral_usd_7d_ma,ETH Vault_collateral_usd_7d_ma,stETH Vault_collateral_usd_7d_ma,Altcoin Vault_collateral_usd_7d_ma,LP Vault_collateral_usd_7d_ma,Stablecoin Vault_collateral_usd_7d_ma,RWA Vault_collateral_usd_7d_ma,BTC Vault_market_price,ETH Vault_market_price,stETH Vault_market_price,Stablecoin Vault_market_price,Altcoin Vault_market_price,LP Vault_market_price,PSM Vault_market_price,effective_funds_rate,M1V,WM2NS,fed_reverse_repo,ETH Vault_liquidation_ratio,BTC Vault_liquidation_ratio,stETH Vault_liquidation_ratio,Altcoin Vault_liquidation_ratio,Stablecoin Vault_liquidation_ratio,LP Vault_liquidation_ratio,PSM Vault_liquidation_ratio,BTC Vault_collateral_usd % of Total,ETH Vault_collateral_usd % of Total,stETH Vault_collateral_usd % of Total,where_is_dai_Bridge,Stablecoin Vault_collateral_usd % of Total,Altcoin Vault_collateral_usd % of Total,LP Vault_collateral_usd % of Total,RWA Vault_collateral_usd % of Total,PSM Vault_collateral_usd % of Total,PSM Vault_collateral_usd % of Total_7d_ma,PSM Vault_collateral_usd % of Total_30d_ma,ETH Vault_collateral_usd % of Total_7d_ma,ETH Vault_collateral_usd % of Total_30d_ma,stETH Vault_collateral_usd % of Total_7d_ma,stETH Vault_collateral_usd % of Total_30d_ma,BTC Vault_collateral_usd % of Total_7d_ma,BTC Vault_collateral_usd % of Total_30d_ma,Altcoin Vault_collateral_usd % of Total_7d_ma,Altcoin Vault_collateral_usd % of Total_30d_ma,Stablecoin Vault_collateral_usd % of Total_7d_ma,Stablecoin Vault_collateral_usd % of Total_30d_ma,LP Vault_collateral_usd % of Total_7d_ma,LP Vault_collateral_usd % of Total_30d_ma,PSM Vault_collateral_usd % of Total_7d_ma,PSM Vault_collateral_usd % of Total_30d_ma,RWA Vault_collateral_usd % of Total_7d_ma,RWA Vault_collateral_usd % of Total_30d_ma,Vaults Total USD Value,BTC Vault_prev_dai_ceiling,ETH Vault_prev_dai_ceiling,stETH Vault_prev_dai_ceiling,Altcoin Vault_prev_dai_ceiling,LP Vault_prev_dai_ceiling,Stablecoin Vault_prev_dai_ceiling,PSM Vault_prev_dai_ceiling,RWA Vault_collateral_usd,RWA Vault_collateral_usd % of Total_7d_ma,RWA Vault_collateral_usd % of Total_30d_ma,where_is_dai_Bridge,dai_market_Volume_30d_ma,dai_market_Volume_7d_ma,eth_market_Close_7d_ma,eth_market_Volume_30d_ma,btc_market_Close_7d_ma,btc_market_Volume_30d_ma,btc_market_Volume_30d_ma,eth_market_Volume_30d_ma,ETH Vault_collateral_usd,stETH Vault_collateral_usd,BTC Vault_collateral_usd,Altcoin Vault_collateral_usd,Stablecoin Vault_collateral_usd,LP Vault_collateral_usd,PSM Vault_collateral_usd
2022-05-18 00:00:00+00:00,1803434459.9831553,149815023.30912796,933414852.1051608,93818193.00588496,0.0,611470790.9547395,4536963808.045933,2429745011.924937,1745798343.0203178,4587451703.115351,340379610.7924628,281958553.1354111,163460979.42346808,233915526.09675246,50870409.00000001,28954.464433652938,1966.0800000000006,2085.6083766519,0.0,1285.4361486798425,28843981.84157432,1.0,0.33,1.236,21900.5,1772.56915,1.5278306871832714,1.494828389578697,1.6,1.7041756746570549,0.0,1.0511142008655627,1.0,17.400316282476762,45.72856129284086,3.2645984757362174,714564331.6672652,2.406662506098874,2.9477987530276066,1.8455896479317693,0.5237690622014324,25.88270397968648,24.718223501021082,29.57693634555691,46.645761681550496,47.86756709757493,3.4608051365920867,3.64955227062372,17.74972591703557,12.43671221114445,2.866051088555047,2.652213789292911,2.3800973949793547,1.9987645850263873,1.6617320861458378,1.38529725259427,24.718223501021082,29.57693634555691,0.5176031941205219,0.4329564481864239,9712373767.589224,933414852.1051608,1803434459.9831553,148168155.3793342,93818193.00588496,611470790.9547395,0.0,4536963808.045933,50870409.0,0.5176031941205219,0.4329564481864239,714564331.6672652,481079085.1666667,770502866.7142857,2029.6988176618304,20473090400.666668,29820.897321428572,35237899948.76667,35237899948.76667,20473090400.666668,4441328791.301835,317070005.97452205,1689983754.0968297,286301232.8103755,233744057.91675246,179250564.8230675,2513824951.6658416
2022-05-19 00:00:00+00:00,1803434459.9831553,149815023.30912796,933414852.1051608,93818193.00588496,0.0,659609634.0986339,4536963808.045933,2451178449.4019594,1760816686.822062,4602066280.761549,339829559.7977628,287428734.17249244,175633953.58698633,233858370.0367525,50870409.00000001,30092.6321750295,1997.7599735837598,2133.92608267938,0.0,1285.401422132713,22327335.56957982,1.0,0.33,1.236,21900.5,1772.56915,1.527891245335152,1.494587172516618,1.6000000000000003,1.70417420215572,0.0,1.0444682749888068,1.0,17.75143907147089,45.5237312692067,3.2795291262633337,710209892.5922282,2.3626625478763863,2.893983521660358,2.2714186176130973,0.5141932214690103,25.403042624440232,24.76211842524283,29.35754530034485,46.4717259068694,47.77774745869333,3.431245569154036,3.636911188560176,17.7808329572818,12.696086093930695,2.9032124518223843,2.6581019458795625,2.3624031542027764,2.0149280759083372,1.7745770932177458,1.4210297417946753,24.76211842524283,29.35754530034485,0.5138844422090226,0.43765019488837176,9893247689.004374,933414852.1051608,1803434459.9831553,149815023.30912796,93818193.00588496,611470790.9547395,0.0,4536963808.045933,50870409.0,0.5138844422090226,0.43765019488837176,710209892.5922282,485556877.8333333,487392647.71428573,2037.7894810267858,20625697494.6,30001.83761160714,35520241320.76667,35520241320.76667,20625697494.6,4503775491.739353,324451939.4942726,1756193835.703313,286308957.87683076,233744057.91675246,224717069.89462283,2513185927.379229
2022-05-20 00:00:00+00:00,1805368930.8834472,149815023.30912796,694725332.8844479,93818193.00588496,0.0,854537847.3047087,4536963808.045933,2476053435.4525146,1653074569.5942502,4566136855.373361,334762822.5330282,288175877.6000655,191900975.97083467,233801213.97675246,50870409.00000001,29167.396408372922,1958.8037830287344,2047.6832075675,0.0,1285.401422132713,19711216.475365106,1.0,0.33,1.236,21900.5,1772.56915,1.528127821023832,1.523054889518737,1.6,1.7041742021557198,0.0,1.0415974286735448,1.0,11.313540195083819,48.04349254850028,3.3874007659331067,700405073.0961257,2.5435560745005614,3.1155567995268596,2.76946278356852,0.5535616134052087,28.27342921948164,25.316566580733245,29.224916994375683,46.62700953516419,47.78748129422784,3.416701466166143,3.6286528134484115,16.81839353069899,12.729440444554005,2.944245550658811,2.670525209111918,2.3891898837092387,2.0416342910662015,1.9680541692323286,1.4737504230050653,25.316566580733245,29.224916994375683,0.5198392836370502,0.44359853021087087,9189656177.037464,933414852.1051608,1803434459.9831553,149815023.30912796,93818193.00588496,659609634.0986338,0.0,4536963808.045933,50870409.000000015,0.5198392836370502,0.44359853021087087,700405073.0961257,496988394.46666664,480657451.85714287,2030.203404017857,20637201495.4,29990.071428571428,35617902996.23333,35617902996.23333,20637201495.4,4415031780.64779,311290483.7275861,1039675445.3791366,286308957.87683076,233744057.9167525,254504107.7609582,2598230934.72841
2022-05-21 00:00:00+00:00,1805368930.8834472,149815023.30912796,694725332.8844479,93818193.00588496,0.0,864289528.8273715,4536963808.045933,2510280045.3677206,1552172840.4850576,4548313099.475092,330886235.73090786,288114526.78357476,205625305.02650055,233744057.9167525,50870409.00000001,29381.154885463555,1973.6924847084556,2068.6416280976014,0.0,1285.3925947484151,19785474.97209558,1.0,0.33,1.236,21900.5,1772.56915,1.5280252436285469,1.5237762806225907,1.6,1.7041742597326224,0.0,1.0416329770580313,1.0,11.358690352119078,48.06629065968776,3.3968803582943985,685882724.5644984,2.524562577863759,3.0922887392856584,2.7495067870090444,0.5494280026907137,28.26235252304959,25.882475801310175,29.09641938395522,46.81219558800274,47.799507414032675,3.4030362980375175,3.6221411847036022,15.873728233543805,12.756685712239458,2.9672541428826604,2.6820379087507,2.407901969741014,2.0681014848916375,2.1293691561511077,1.5257190919271812,25.882475801310175,29.09641938395522,0.5240388103309815,0.449387819499519,9258794373.579863,694725332.8844479,1805368930.8834472,149815023.30912796,93818193.00588496,854537847.3047087,0.0,4536963808.045933,50870409.000000015,0.5240388103309815,0.449387819499519,685882724.5644984,495962263.5,442582436.5714286,2018.5240304129463,20229309205.833332,29894.49441964286,35014638131.13333,35014638131.13333,20229309205.833332,4450359015.187714,314510167.49100125,1051677783.2343599,286308655.8078242,233744057.9167525,254571179.6967899,2616753105.245422
2022-05-22 00:00:00+00:00,1805368930.883447,149815023.30912796,695100525.1171067,93818193.00588496,0.0,878904858.3736935,4536963808.045933,2544490162.215854,1443505012.3716774,4503795385.790621,324365112.47965044,286119568.9083131,218017176.88509217,233744057.91675252,50870409.0,29971.05847355843,2009.5887098639694,2098.4536186402,0.0,1310.0783752634454,21572530.26328936,1.0,0.33,1.236,21900.5,1772.56915,1.528245203770536,1.526503130881629,1.6,1.7052270526837023,0.0,1.0419332053265757,1.0,11.562613696346572,48.29026581916155,3.3992974782868424,686226739.4823023,2.4917790341506665,2.9943750258929933,2.715798732827723,0.5422932233426613,28.00357698999098,26.534744898243712,28.94750360836086,46.9208140090589,47.82854907777492,3.377427956046031,3.613771656985274,14.937576361319996,12.799457462383021,2.981504222442727,2.6884672076357674,2.436057694906052,2.092329542824294,2.281708434108805,1.575231065595945,26.534744898243712,28.94750360836086,0.5301664238737703,0.4546903784399086,9380609384.428228,694725332.8844479,1805368930.883447,149815023.30912796,93818193.00588496,864289528.8273715,0.0,4536963808.045933,50870409.000000015,0.5301664238737703,0.4546903784399086,686226739.4823023,492440267.8333333,393758629.5714286,2003.875941685268,20034586803.366665,29754.295758928572,34801965315.3,34801965315.3,20034586803.366665,4529921207.197605,318874818.2528077,1084643625.4846702,280890624.6838933,233744057.9167525,254758470.7938203,2626906171.098678
2022-05-23 00:00:00+00:00,1651072065.910976,149815023.30912796,695100525.1171067,93818193.00588496,0.0,885087343.515994,4056353767.7873087,2595043646.6528788,1354509239.3754365,4501778812.601915,323093693.7250972,284920544.7104211,228830061.22659236,233744057.9167525,50870409.00000001,30213.929729044816,2005.7509485957014,2164.1846108181,0.0,1318.3342563746126,21572530.263289362,1.0,0.33,1.236,21900.5,1772.56915,1.5277915545173906,1.5265289592399456,1.6,1.7055769987010825,0.0,1.041933205326576,1.0,11.483826009887647,47.42693722876107,3.4967604478480867,685355417.8592296,2.4524592348849112,2.928705669274649,2.6729439453215034,0.5337359394130767,29.00463152460906,27.148416765490214,28.829474868232143,47.056274266559214,47.82952220388252,3.3759069722357204,3.6104736130484993,14.063148959015027,12.839256220176214,2.97885525263471,2.693092903267709,2.4441312548064476,2.115085913094759,2.401343032722263,1.6234215472574918,27.148416765490214,28.829474868232143,0.5319234965364062,0.45967273104065676,9531006860.04763,695100525.1171067,1805368930.883447,149815023.30912796,93818193.00588496,878904858.3736935,0.0,4536963808.045933,50870409.000000015,0.5319234965364062,0.45967273104065676,685355417.8592296,495549680.6,385696770.85714287,1996.6553606305804,20278505940.0,29645.151785714286,35313479758.9,35313479758.9,20278505940.0,4520264640.783701,333276478.1638334,1094524244.7983255,279135138.24917066,233744057.9167525,254758470.7938203,2764433420.342027
2022-05-24 00:00:00+00:00,1511738412.2397554,149815023.30912796,695100525.1171067,93818193.00588496,0.0,896996777.2129287,4178386186.421819,2644680330.0750775,1254390626.5319135,4465819819.306449,319699469.71304,277691428.89209646,239670225.0968847,233744057.9167525,50870409.00000001,29365.72779178799,1950.5685939669422,2067.8369958204,0.0,24.1023010134265,21685402.642623015,1.0,0.33,1.236,21900.5,1772.56915,1.5285813217827136,1.5283475044649892,1.6,1.7151060593510403,0.0,1.0423835698957655,1.0,11.271234671854065,46.60941758393006,3.3730198597442382,682105552.4588753,2.4760298336728743,2.527324699012744,2.702587333547699,0.5388656783737378,30.501520339864573,27.904465314446075,28.757556833207616,47.09838520029832,47.808052727398994,3.3710695017294605,3.603624294784109,13.163094325605547,12.870897416654175,2.928576172525839,2.684258176606745,2.4653874012925763,2.1383957692218423,2.5324725496884795,1.6724391243632835,27.904465314446075,28.757556833207616,0.5365495344136916,0.464775657763225,9440276314.038713,695100525.1171067,1651072065.910976,149815023.30912796,93818193.00588496,885087343.515994,0.0,4056353767.7873087,50870409.0,0.5365495344136916,0.464775657763225,682105552.4588753,499180128.7,381889666.4285714,1980.7373046875,20390515254.266666,29535.11300223214,35601883361.5,35601883361.5,20390515254.266666,4400057808.287145,318422394.88725716,1064035697.0267584,238586434.93975025,233744057.9167525,255131711.9151139,2879427800.065936
2022-05-25 00:00:00+00:00,1511738412.2397554,149815023.30912796,695100525.1171066,93818193.00588496,0.0,902156288.8618954,4178386186.421819,2705352551.7747397,1166439319.5114589,4462724647.124754,319626364.75247526,270869717.7938302,250710042.54561564,233744057.9167525,50870409.00000001,29666.887972612596,1963.1997108889357,2054.931875386148,0.0,21.18555736248378,21407096.34406461,1.0,0.33,1.236,21900.5,1772.56915,1.5292556384481208,1.5281665209908752,1.6,1.7151162964045275,0.0,1.0421783304566092,1.0,11.27453722295826,46.38230392318034,3.3221318733585545,676628252.5145173,2.4530352087965412,2.503463519299884,2.6921555936824313,0.5338612903149098,30.838511368409094,28.61243779854931,28.70539156304014,47.191777004632534,47.750636955003145,3.379288558532651,3.5935002995365037,12.287983031388618,12.922943283920898,2.865099710564735,2.6755022685957943,2.4720120731065287,2.161049387132708,2.653410541938574,1.721240533067816,28.61243779854931,28.70539156304014,0.5379912812870454,0.46973570970298967,9528768974.80111,695100525.1171066,1511738412.2397554,149815023.30912796,93818193.00588496,896996777.2129287,0.0,4178386186.421819,50870409.0,0.5379912812870454,0.46973570970298967,676628252.5145173,497512841.56666666,373249383.0,1984.7618408203125,20091577091.466667,29655.411551339286,35337861127.53333,35337861127.53333,20091577091.466667,4419662586.029965,316558271.2505688,1074324604.9536493,238549255.12251133,233744057.91675246,256529286.96418414,2938530503.563479
2022-05-26 00:00:00+00:00,1511738412.2397554,149815023.30912796,695100525.1171066,93818193.00588496,0.0,902156288.8618954,4178386186.421819,2760225585.389459,1063202006.2432282,4405076271.333986,315280274.52823573,263088283.5982364,262058971.91054636,233744057.9167525,50870409.00000001,29435.39927625982,1815.148065599996,1906.951383267172,0.0,20.196646805491362,17894122.773841523,1.0,0.33,1.236,21900.5,1772.56915,1.5296201422331361,1.5213547071890623,1.6000000000000003,1.7170181769155317,0.0,1.0386228416655399,1.0,11.300738413102057,44.83235679285581,3.2149427671261845,677911012.833381,2.5557784482861985,2.534947483486074,3.3257080188521555,0.5562216046750089,31.679306471616513,29.509046919574494,28.663971011448027,47.09300922229669,47.666209072958424,3.370061935798773,3.580219100442671,11.366454365907357,12.970670056628444,2.813808847968409,2.6681117708609565,2.4996000588793588,2.1857029514055095,2.8040233135441537,1.7899843002313722,29.509046919574494,28.663971011448027,0.5439953360307596,0.4751317360245944,9145708935.510109,695100525.1171066,1511738412.2397554,149815023.30912796,93818193.00588496,902156288.8618954,0.0,4178386186.421819,50870409.0,0.5439953360307596,0.4751317360245944,677911012.833381,505486195.3333333,398392037.85714287,1954.1300048828125,20238464972.1,29505.82449776786,35411369025.4,35411369025.4,20238464972.1,4100236861.203987,294029307.9245954,1033532642.8256981,231838918.50767452,233744057.91675246,304159575.4491378,2897297162.682264
2022-05-27 00:00:00+00:00,1426531812.8071532,149815023.30912796,695224616.9945562,93818193.00588496,0.0,951994992.5497588,4178386186.421819,2809269695.014827,1059256196.9058583,4346733522.777353,310640070.8687881,254654361.35233235,269033952.6250529,233744057.9167525,50870409.00000001,28816.308578247263,1760.1099999999951,1811.1619988674424,0.0,20.445738778393288,15784459.474488363,1.0,0.33,1.236,21900.5,1772.56915,1.531276156863174,1.522338386260361,1.6000000000000008,1.7183775330799123,0.0,1.0380506649251768,1.0,11.177675298229293,44.25139672682704,3.079316637110232,679050473.4388671,2.581594626961461,2.5101082528269636,3.350127713468164,0.5618400558122583,32.487940688764596,30.111119986614913,28.665664070927633,46.551281247771946,47.55361498547562,3.326049917395505,3.5596444796556166,11.34704509492814,13.007888762051348,2.727316198439852,2.6609876687527145,2.5050341378023444,2.211575326825271,2.88697544638696,1.8598318715816555,30.111119986614913,28.665664070927633,0.545177970660338,0.4807928347301435,9054251022.821095,695100525.1171066,1511738412.2397554,149815023.30912796,93818193.00588496,902156288.8618954,0.0,4178386186.421819,50870409.0,0.545177970660338,0.4807928347301435,679050473.4388671,513014260.93333334,368060625.28571427,1920.3596017020088,20506847505.133335,29423.94363839286,35598068710.86667,35598068710.86667,20506847505.133335,4006632540.751357,278809058.1114533,1012054780.0175467,227271502.15550205,233744057.9167525,303328972.7625042,2941539702.105979
2022-05-28 00:00:00+00:00,1426531812.8071532,149815023.30912796,695224616.9945562,81889081.38663164,0.0,1047927410.0740196,4178386186.421819,2852602112.50326,1053996034.2146388,4290371341.9874663,307010628.2815253,246168042.09995016,276853270.37806624,233744050.05960962,50870409.00000001,28874.63235718862,1781.756597269026,1881.018390488593,0.0,20.45763676759327,15255367.36313158,1.0,0.33,1.236,21900.5,1772.56915,1.5311103616043693,1.5211864295044486,1.6000000000000008,1.718489181882285,0.0,1.0378665598484786,1.0,11.151425603167935,44.56611389759803,3.176727017622547,678765277.4696887,2.5684207450448437,2.4932662009387934,3.398713869075251,0.5589731165468622,32.08635955000574,30.65740670475151,28.67354171550708,46.051255996044844,47.42313253579075,3.294599440156669,3.5435794419754663,11.317435845077975,13.04941810146536,2.641741550104586,2.653997248254725,2.5112995902567854,2.23788173414501,2.9797193152535613,1.9319012667225206,30.65740670475151,28.67354171550708,0.5465415583540736,0.48654795613907764,9100689728.024733,695224616.9945562,1426531812.8071532,149815023.30912796,93818193.00588496,951994992.5497588,0.0,4178386186.421819,50870409.00000001,0.5465415583540736,0.48654795613907764,678765277.4696887,510659802.43333334,341496148.14285713,1889.4200962611608,20665889279.766666,29335.75418526786,35651931135.1,35651931135.1,20665889279.766666,4055823749.658507,289104069.3801616,1014856644.3958243,226904421.04114926,233744002.91675243,309306403.96788335,2920080027.664455
2022-05-29 00:00:00+00:00,1426531812.8071532,149815023.30912796,695224616.9945562,81889081.38663164,0.0,1053679780.3492348,4178386186.421819,2896190423.9132614,1045184265.482852,4225524435.687622,303130918.9736299,238455727.29384392,284685783.88061166,233744042.20246673,50870409.00000001,29097.261149431026,1792.1465552785498,1893.7894808055078,0.0,20.457636767593264,15559112.597613486,1.0,0.33,1.236,21900.5,1772.56915,1.5311861136219995,1.5214387139675138,1.6000000000000008,1.7184891818822845,0.0,1.0379817647462035,1.0,11.187484644143538,44.576573958075926,3.190324005384494,679310279.0537294,2.5563113536352233,2.481511142359005,3.385748356355696,0.5563377133448049,32.06570882670131,31.237711252852986,28.66005490179334,45.520728587318324,47.32514125404589,3.2647460868849056,3.5269246448373,11.263845980477543,13.087789913563613,2.568475281028302,2.645059139899692,2.520518493040293,2.2614269286004816,3.075426404328986,2.001899879045027,31.237711252852986,28.66005490179334,0.5485479140686655,0.4917033382146457,9143800209.796623,695224616.9945562,1426531812.8071532,149815023.30912796,81889081.38663164,1047927410.0740196,0.0,4178386186.421819,50870409.0,0.5485479140686655,0.4917033382146457,679310279.0537294,505254686.06666666,323603313.28571427,1856.4002162388392,20394939769.833332,29210.35909598214,35225627527.1,35225627527.1,20394939769.833332,4075992863.0986934,291716853.0975394,1022961244.3621619,226904421.04114926,233744002.91675246,309586065.3116378,2932024350.968689
2022-05-30 00:00:00+00:00,1458990562.068335,149815023.30912796,695224616.9945562,81889081.38663164,0.0,1053679780.3492349,4178386186.421819,2927118707.1872416,1045857266.888448,4226964568.8437834,301303174.11226344,230988064.1333788,292708600.1034271,233744034.20246676,50870409.0,31226.548669709005,1971.064597595818,2079.986206619301,0.0,20.459227438981163,16446673.448006734,1.0,0.33,1.236,21900.5,1772.56915,1.5307834856371565,1.5197785395580183,1.6000000000000008,1.7185022614368584,0.0,1.0386819578442645,1.0,11.270290780590864,46.448939594574945,3.285855590581891,677284982.3913631,2.3965414670852603,2.3259761888751673,3.1877965447834997,0.5215665155741896,30.563033317934167,31.460340080470854,28.597095616783275,45.38101463957745,47.28556061379395,3.2346168215611626,3.5129243453557444,11.233340947720858,13.129256420248135,2.4823710695426615,2.634821946770363,2.5125302404974863,2.2794468676272746,3.148976775680699,2.065237846090416,31.460340080470854,28.597095616783275,0.5468094249488245,0.49565634333083936,9753388586.304676,695224616.9945562,1426531812.8071532,149815023.30912796,81889081.38663164,1053679780.3492349,0.0,4178386186.421819,50870409.000000015,0.5468094249488245,0.49565634333083936,677284982.3913631,504962824.3666667,321125735.71428573,1859.8658447265625,20596935331.1,29585.713448660714,35738370178.53333,35738370178.53333,20596935331.1,4530345572.876826,320482264.1342683,1099235254.6374974,226861496.12591505,233744001.91675243,310918184.35352874,2980931403.2598867
2022-05-31 00:00:00+00:00,1458990562.068335,149815023.30912796,695224616.9945562,81889081.38663165,0.0,1053679780.3492349,4368636296.023124,2944189162.0892534,1052794747.491478,4222841801.4646215,304361148.09180087,230438715.2557427,307199194.21752036,233744026.20246673,50870409.0,31596.113356640126,1956.0109189392444,2082.3611549109787,0.0,19.808688456461887,14060963.2136792,1.0,0.7585714285714286,1.236,21552.420000000002,1912.0825714285713,1.5378848610690035,1.5217116558844859,1.5999999999999999,1.7195710349053404,0.0,1.037544277214391,1.0,11.471896174464643,45.071024631113296,3.5039374141821447,681731394.1855198,2.410112883340014,2.420392764507699,3.6765178644997265,0.5245201036445882,30.921598164247882,31.5203511982399,28.54059618535724,45.16124421774649,47.20793937593472,3.2533193293380074,3.505212627419831,11.262006876665227,13.178109515891043,2.467095078899084,2.628001115239766,2.503113533307077,2.2973589434831028,3.2881097086738467,2.1431960796186043,31.5203511982399,28.54059618535724,0.5447600571303746,0.4995861570556933,9698466969.431835,695224616.9945562,1458990562.068335,149815023.30912796,81889081.38663165,1053679780.3492349,0.0,4178386186.421819,50870409.000000015,0.5447600571303746,0.4995861570556933,681731394.1855198,504752993.8666667,304255213.5714286,1854.6294468470983,20697948178.033333,29890.959821428572,35956218529.333336,35956218529.333336,20697948178.033333,4371198436.63301,339828212.74401927,1112598061.2479677,234740992.79629725,233744001.91675246,356565870.71376663,2998920984.3800216
2022-06-01 00:00:00+00:00,1458990562.068335,149815023.30912796,695325786.4394286,81889081.38663164,0.0,1053679780.3492349,4368636296.023124,2956558706.777526,1052604004.7011697,4179500278.1620154,302942004.36453336,227173562.0662835,321490134.7531751,233744018.20246676,50870409.0,30454.3460934666,1844.241180355788,1875.5929651988,0.0,21.00892414702737,14060963.213679202,1.0,0.7585714285714286,1.236,21552.420000000002,1912.0825714285713,1.5400375059173748,1.5218184842961862,1.6,1.7257749908483906,0.0,1.037544277214391,1.0,11.441709856208837,43.89343342371042,3.2696556546635764,680435327.5647839,2.492504620313595,2.3000216060362773,3.8022027214059904,0.5424512647597264,32.25802085290156,31.723138267453105,28.56758483960813,44.80569128925078,47.052315325991266,3.245822726667296,3.4898364601945286,11.28588868141531,13.220986252242932,2.438031948432854,2.6197855450335443,2.5087520206666563,2.319078263458727,3.446687869777212,2.2260692969650617,31.723138267453105,28.56758483960813,0.545987196336777,0.5043440165057971,9377876374.30112,695224616.9945562,1458990562.068335,149815023.30912796,81889081.38663164,1053679780.3492349,0.0,4368636296.023124,50870409.0,0.545987196336777,0.5043440165057971,680435327.5647839,502668456.73333335,296902110.85714287,1837.3067975725446,20778883385.2,29924.776785714286,36229991026.5,36229991026.5,20778883385.2,4116271922.9117312,306624265.15969616,1072989405.4214913,215693182.79629722,233744001.91675246,356565870.71376663,3025117316.3813844
2022-06-02 00:00:00+00:00,1458990562.068335,149815023.30912796,695325786.4394286,81889081.38663164,0.0,1098108490.8867733,4368636296.023124,2976827191.012765,1056955465.2913305,4172714977.2274175,304741283.96954775,224867028.39322963,329626351.06686354,233744010.20246673,50870409.0,30198.637616822514,1812.018550555487,1875.5929651988,0.0,21.00892414702737,13883913.61743514,1.0,0.7585714285714286,1.236,21552.420000000002,1912.0825714285713,1.5358938704710472,1.5238418558289426,1.6,1.7257749908483906,0.0,1.0373233511914959,1.0,11.411391057719005,43.465891202714836,3.2885647133431437,700772762.9939597,2.506919262435734,2.3133230812086794,3.8729608157861493,0.5455883666075977,32.595361500184836,31.8540032715343,28.604230250601542,44.610481919230644,46.88633300697663,3.256340147555433,3.474237781858314,11.301696202074876,13.258839915525876,2.406371319536084,2.616277706821329,2.501772136973733,2.3403959252540005,3.5248668407677823,2.310670505171113,31.8540032715343,28.604230250601542,0.5444681623271468,0.5090149077911911,9323954122.465267,695325786.4394286,1458990562.068335,149815023.30912796,81889081.38663164,1053679780.3492348,0.0,4368636296.023124,50870409.000000015,0.5444681623271468,0.5090149077911911,700772762.9939597,501865039.3666667,251301953.2857143,1841.6263950892858,20913514989.7,30096.243024553572,36288544987.066666,36288544987.066666,20913514989.7,4052739754.6617975,306624265.15969616,1063992866.956824,215693182.79629722,233744001.91675246,361113089.6449571,3039176552.3289404
2022-06-03 00:00:00+00:00,1458990562.068335,133804550.74973193,695325786.4394286,81889081.38663165,0.0,1098108490.8867733,4368636296.023124,2993291138.8399568,1061988256.5730972,4160767724.345134,307908507.68808496,224000313.34949106,337736475.146972,233744002.20246673,50870409.0,29592.992878432302,1751.36579585,1841.4108988661,0.0,20.81645267438386,13922979.642164135,1.0,0.7585714285714286,1.236,21552.420000000002,1912.0825714285713,1.5369809545084876,1.5249275313981396,1.6,1.7238690352575097,0.0,1.0357400605666764,1.0,11.390989028539106,42.669282177988855,3.2736626857099056,703181535.4760795,2.5423615278500074,2.405973192747216,3.9166950820462643,0.5533017732521572,33.2477345318665,31.96254524912029,28.70132479053761,44.38446555511091,46.66415865102483,3.2841038687839577,3.453600593328601,11.332169592119131,13.290991447222147,2.391494882381834,2.6150914667968843,2.4961674085292396,2.363761338323343,3.6058050362789396,2.396940693354006,31.96254524912029,28.70132479053761,0.5432484076757037,0.5141310194125885,9193971799.692162,695325786.4394286,1458990562.068335,149815023.30912796,81889081.38663165,1098108490.8867733,0.0,4368636296.023124,50870409.0,0.5432484076757037,0.5141310194125885,703181535.4760795,499246350.4,213524746.0,1848.79150390625,20803223385.266666,30250.07393973214,35935916419.13333,35935916419.13333,20803223385.266666,3923001770.5753684,300979624.1412138,1047284318.9899135,221204496.84933215,233744001.91675246,360099841.3232633,3056787336.8963184
