Timestamp,Date,USDT,USDC,USTC,BUSD,DAI,FRAX,TUSD,LUSD,FEI,MIM,USDP,USDN,YUSD,USDD,DOLA,PAI,HUSD,NUSD,GUSD,ALUSD,FLEXUSD,SUSD,OUSD,CUSD,RSV,MUSD,USDK,VAI,TOR,DOC,USDS,Sperax USD,USDP Stablecoin,USDB,USDJ,STBL,VOLT,RAI,FLOAT,USDX,ZUSD,USX,aSEED,USD+,BAI,EURT,EUROC,EURS,CEUR,SEUR,USN,EURA,PAR,USH,3USD,SIGUSD,HOME,FIAT,PUSD,FUSD,UXD,USDH,FPI,BEAN,USDL,DUSD,VST,KUSD,USDTZ,MONEY,UUSD,USDI,EURL,NOTE,LISUSD,USK,ARUSD,USDW,BOB,USDR,USDi,IUSD,XAI,RUSD,IBEUR,PINA,DJED,BAOUSD,Coin98 Dollar,USP,EUROe,CASH,DSU,EURE,ANONUSD,NXUSD,Davos Protocol,DCHF,EUSD,CZUSD,d2O,eUSD,crvUSD,DAI+,USDT+,SILK,clevUSD,R,GRAI,ERN,GHO,FDUSD,PYUSD,sLSD,GYEN,STAR,peUSD,eUSD(v2),mkUSD,LCNY,NEX,USDY,SVUSD,UAHT,USDM,NARS,Phase Dollar,IST,EEUR,CDT,ARYZE eUSD,eEUR,eGBP,HYDT,USDV,HYUSD,CADC,USDe,AEUR,MyUSD,Sable Coin,SCB,zkUSD,Liquid Loans USDL,Binance Peg BUSD,BUCK,USDGLO,VEUR,USDRIF,DLLR,EURD,XUSD,ULTRA,USDCB,AUDD,cgUSD,fETH,fxUSD,GAI,EURO3,HAI,USDB Blast,BUIDL,rUSD,PXDC,FXD,UNO,USD3,CJPY,BREAD,zunUSD,zunETH,BtcUSD,WEN,GYD,ISC,KNOX,USC,btcUSD,rgUSD,bitUSD,USDA,Chi USC,Total
1617148800,2021-03-31,40726398261.58,10911075230.06,1606223747.94,3583389396.89,3015418314.85,111237391.17,329557200.67,,,,955345982.6,218197324.42,,,5007977.21,,,,123893364.63,220546494.06,,215517255,7038627.07,43296097.43,2469356.52,39343157.23,32457912.68,158298750.09,,,,,103409339.92,,,,,124361067.05,,40837505.26,604104.24,,,,,,,55657989.2,,26624608.6,,,8028671.04,,,,,,,44637397.19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62708872524.59998
1617235200,2021-04-01,40828662355.86,10814636612.15,1620056621.3,3481945589.19,3009058213.62,112575560.32,327833465.64,,,,982029043.49,216841303.03,,,4041223.83,,,,125585099.89,229436427.23,,218339183.96,7115228.01,43375407.58,2521209.94,38800230.7,32367542.02,161419452.4,,,,,111704193.01,,,,,107605919.41,,41123110.78,603931.29,,,,,,,55657989.2,,26018574.66,,,9281314.8,,,,,,,44678672.5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62653313475.81002
1617321600,2021-04-02,40865229034.37,10871590483.31,1647230279.56,3527311415.22,2965693956.56,112227186.12,321731879.35,,,,972163135.35,215967572.28,,,4217249.22,,,,123529529.64,214497755.44,,226962439.35,7158992.39,43306224.62,2478932.3,40332092.09,32519081.67,161823400.12,,,,,105344249.69,,,,,111200142.22,,41016945.8,605776.95,,,,,,,56482062.82,,26680633.92,,,11411418.01,,,,,,,44743655.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,62753455524.020004
1617408000,2021-04-03,41813133067.56,10908381235.13,1663062459.83,3826084638.02,3041816262.91,117026314.47,328819863.63,,2147162527.07,,980224595.53,227061366.51,,,4242909.6,,,,123107804.44,222019590.76,,231621718.7,7271916.01,43251646.42,2500703.08,43058035.68,32434092.47,161157836.84,,,,,104260998.58,,,,,115803266.11,,41938909.75,607096.14,,,,,,,56482062.82,,26680633.92,,,11606082.26,,,,,,,45926925.83,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,66326744560.07
1617494400,2021-04-04,42475840765,10765215254.92,1673206770.55,3955678353.55,3059449650.74,112935608.2,315285600.1,,2147162527.07,,982263090.17,218883820.01,,,3882944.02,,,,122912508.62,267829003.56,,228225508.57,7232822.58,43318758.32,2481217.25,41415283.18,32562308.71,154844168.39,,,,,104815314.73,,,,,106357199.88,,42619535.87,605427.76,,,,,,,56482062.82,,26680633.92,,,12169492.54,,,,,,,45889635.3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67006245266.33
1617580800,2021-04-05,42516185635.85,11077009591.46,1686337590.25,4027513751.12,3068950841.28,115467062.02,319953787.25,123240793.1,2336281370.06,,973278740.25,221106547.63,,,4087039.54,,,,123592818.54,277408194.14,,232207640.79,7298233.34,43466537.06,2485678.67,41921765.67,32506833.75,158167614.31,,,,,97442357.34,,,,,110426050.32,,42728292.26,605377.19,,,,,,,56482062.82,,25355395.88,,,12137063.05,,,,,,,45836727.59,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67779481392.529976
1617667200,2021-04-06,42515783762.16,11034714226.91,1686748594.61,4083196110.78,3053044120.85,114641357.91,323812225.38,123240793.1,2172037813.82,,965072681.92,220604712,,,4283533.64,,,,126355088.82,244919790.22,,234280644.76,7350432.54,43443332.1,2483176.18,41752393.2,32369423.5,164618484.78,,,,,96179531.39,,,,,103026986.67,,46012828.76,604708.31,,,,,,,56482062.82,,25250345.31,,,12291277.93,,,,,,,46040479.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67580640919.71999
1617753600,2021-04-07,43138125471.31,10935437191.54,1706932566.2,4018081437.64,3063134820.07,116020064.74,316673067.24,243201227.97,2110087517.33,,964823595.08,219080865.22,,,4313679.49,,,,127781083.63,248769417.65,,258851945.14,7487412.19,43476794.25,2485113.03,42165623.28,32500898.61,171213740.42,,,,,97946101.57,,,,,101327371.01,,42406509.85,607044.24,,,,,,,56482062.82,,25473913.55,,,12548268.51,,,,,,,46150240.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68153585043.88999
1617840000,2021-04-08,43154970746.29,11008966570.91,1693024138.9,4194395870.47,3060346506.49,114508745.2,322215066.56,254047375.81,1387515922.6,,914092761.68,218169205.61,,,4249990.12,,,,130862800.26,252659654.1,,251276250.18,7429043.65,43428698.76,2489653.15,41304932.44,32428590.21,179311936.91,,,,,105300143.61,,,,,100514802.78,,42470079.91,606398.04,,,,,,,56482062.82,,25389641.76,,,12509761.31,,,,,,,46048364.93,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,67657015715.46001
1617926400,2021-04-09,43907339890.36,11193315339.46,1742638478.28,4643295508.66,3043893445.7,116744275.67,313025025.03,275410985.4,1239986472.05,,906947617.08,226276516.01,,,4077301.27,,,,131631994.84,241226349.81,,256047634.92,7364458.32,43638850.59,2611033.1,42246783.19,32443553.53,174155748.81,,,,,109432849.37,,,,,105028891.64,,41667230.39,608040.82,,,,,,,56482062.82,,24780661.39,,,13934594.3,,,,,,,47016255.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,68943267848.02
1618012800,2021-04-10,43862141614.06,11233240105.15,1747845963.08,4929970328.49,3042222329.47,116043014.4,298856728.37,274334929.11,1256028680.86,,913157717.91,244462032.77,,,4950414.39,,,,134931535.8,241667561.86,,249417689.71,7483293.75,43723045.08,2599405.89,41114324.92,32597657.22,212874461.82,,,,,108891136.68,,,,,104948454.86,,44000854.83,603495.31,,,,,,,56482062.82,,24680791.58,,,15105278.92,,,,,,,47095706.52,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,69291470615.63002
1618099200,2021-04-11,44526368624.47,11202417840.73,1780142144.04,4954602777.59,3116123167.22,117022389.12,289881310.11,280324868.31,1424318473.22,,911495676.75,243763866.17,,,3920911.64,,,,129533347.13,255742764.45,,250891153.67,7523545.9,44054327.65,2672775.98,41437246.37,32436129.2,175563848.06,,,,,115448029.24,,,,,105292011.31,,41267511.49,607387.84,,,,,,,56533734.45,,24703370.37,,,14946668.7,,,,,,,47121784.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70196157685.93997
1618185600,2021-04-12,44487838876.98,11300540903.83,1748671064.57,5035187793.45,3150962372.34,117218542.84,294585508.87,288399897.38,1303379693.81,,911455092.63,244349656.6,,,4254748.5,,,,134805241.25,250557340.51,,232883026.5,7475579.04,44058144.38,2634512.44,41059004.87,32487900.62,171068272.75,,,,,120305758.55,,,,,102110173.82,,42323083.65,606271.41,,,,,,,56533734.45,,23412815.66,,,15320182.86,,,,,,,47135062.02,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70211620256.57999
1618272000,2021-04-13,44632650834.12,11012948797.7,1751293232.59,5066655992.02,3132457373.86,116805305.48,291762039.66,334143951.73,1238620002.9,,916567983.52,244463247,,,4019943.24,,,,136528285.01,176843961.46,,231917228.15,7483347.03,43816140.16,2636902.97,40997136.48,32625356.89,225676442.07,,,,,127696308.59,,,,,105671580.11,,46723810.72,604520.47,,,,,,,56533734.45,,22727052.73,,,15491189.42,,,,,,,47065708.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,70063427408.97002
1618358400,2021-04-14,45573928454.51,11174780702.56,1789453267.69,5257958081.38,3170787685.02,117689733.78,298115360.46,377549138.87,1187969463.01,,913519480.67,245967692.56,,,4254443.11,,,,128190971.5,177009419.39,,212182782.03,7514874.2,44278930.2,2615735.41,41991254.97,32441972.74,207628383.04,,,,,121443538.63,,,,,106312803.95,,33900605.14,605734.76,,,,,,,56879143.1,,22495094.85,,,15882985.77,,,,,,,46856039.11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,71370203772.41
1618444800,2021-04-15,45913564175.45,11486302931.15,1773170590.4,5337335554,3153780268.68,116623838.49,304402051.19,475487526.7,1288424318.71,,879073435.33,242539478.72,,,5013555.1,,,,126140113.4,206418986.1,,213544018.33,7666051.52,43857734.57,2407264.06,41774395.89,32491643.7,201760457.78,,,,,120846121.61,,,,,106619958.21,,35744268.31,606264.1,,,,,,,56868170.21,,23482984.96,,,15833059.96,,,,,,,46831774.05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,72258610990.68005
1618531200,2021-04-16,46600660619.4,11601156850.64,1780978896.67,5534642026.29,3202337936.26,115692781.89,328631511.52,549993625.09,1348150994.98,,896814917.11,244360062.08,,,4566406.18,,,,127296886.42,151560268.38,,220843497.59,7565983.64,43898986.4,2450824.83,41125825.55,32502151.76,189305340.88,,,,,126599651.78,,,,,96966353.65,,33491737.31,604312.1,,,,,,,56868170.21,,23551243.88,,,16219383.68,,,,,,,46551975.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,73425389221.51999
1618617600,2021-04-17,46916060115.58,11953451207.24,1830548763.84,6150229218.08,3311859380.02,114959669.3,322081069.9,570307523.97,1258676809,,1024660305.49,242557048.21,,,4558286.97,,,,126075303.19,235400388.98,,223784590.31,7615102.17,43909243.06,2577967.3,41996491.4,32580920.17,196584444.08,,,,,136305682.21,,,,,98015857.92,,33000235.73,604792.95,,,,,,,56868170.21,,23551243.88,,,16297388.01,,,,,,,46582016.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,75021699235.84999
1618704000,2021-04-18,48045154807.21,12317667214.03,1782245731.13,6246857311.78,3441842083.7,113209745.14,321627036.61,556393454.06,1157729044.53,,1075763054.68,244147083.38,,,5164451.16,,,,126170930.16,228888638.15,,212960242.03,7579643.04,44043105.16,2578174.73,41220926.86,32528188.72,176585659.54,,,,,127528231.6,,,,,94626096.93,,33847044.66,604794.44,,,,,,,56804053.37,,23524690.69,,,16155256.37,,,,,,,49257707.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,76582704401.61996
1618790400,2021-04-19,48468535907.9,12647344160.02,1806499747.34,6404951582.63,3434909247.89,115320613.9,330014727.04,1253292242.21,1120001081.04,,1075365635.51,245008811.09,,,4613079.77,,,,125526556.34,263345495.92,,221083549.11,7606647.12,43882922.08,2605369.64,41539198.41,32620796.36,184421496.72,,,,,127894562,,,,,94722844.84,,28951096.75,606440.02,,,,,,,57106226.58,,23391902.59,,,16098816.26,,,,,,,49257340.23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78226518097.30997
1618876800,2021-04-20,48238258548.63,12757322217.37,1801785372.77,6635027844.38,3422151017.87,112823340.37,300295018.11,1241628671.74,1040252237.72,,1056496840.21,245385273.17,,,5101987.46,,,,123783835.18,274383341.76,,226857524.56,7557027.81,43930424.02,2567049.45,38323171.39,32594056.15,166020153.27,,,,,125042668.08,,,,,83553426.86,,32936363.01,603826.99,,,,,,,57106226.58,,23588280.74,,,16077900.47,,,,,,,49196530.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78160650176.72
1618963200,2021-04-21,48839998446.94,12983803471.73,1833449722.15,6856846531.73,3452323301.37,115168280.81,322255045.86,1219514715.64,1390564751.83,,1061372327.32,245549287.83,,,6459997.88,,,,125795557.49,281051282.29,,223886990.33,7592976.39,43825052.8,2577248.45,40409053.75,32434237.02,215900068.31,,,,,122581403.12,,,,,91951122.62,,34126730.41,606905.96,,,,,,,57106226.58,,22796329.86,,,16712139.96,,,,,,,47256302.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,79693915509.01003
1619049600,2021-04-22,49035875172.42,13078036104.68,1856971689.59,7244042394.49,3415056394.26,114608113.23,336431683.52,1240814002.51,1520518578.82,,1050250927.15,246170060.75,,,5867270.33,,,,122739258.31,229292364.4,,215353907.23,7585989.58,44969473.73,2560872.76,40482542.03,32575399.88,219709669.73,,,,,120521077.52,,,,,92676264.73,,43788522.39,603938.04,,,,,,,57020532.7,,25067922.93,,,16411949.94,,,,,,,46165471.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,80462167549.13995
1619136000,2021-04-23,49709792709.63,13140096543.34,1881228866.47,7125533228.99,3459979587.32,117741590.25,333568101.05,1473993297.38,1534168113.82,,1027133330.19,246550342.97,,,6217470.53,,,,125076750.35,228307220.32,,216739841.22,7631890.2,45348146.29,2629352.22,41744584.23,32828081.06,190581654.84,,,,,115891243.86,,,,,81923745.07,,48670268.79,556245.54,,,,,,,57413020.89,,27342571.19,,,17288835.92,,,,,,,43070279.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81339046913.29002
1619222400,2021-04-24,49565105986.26,13280108172.8,1882616142.27,6882129170.68,3433929761.76,117501791.79,319102603.17,1486223646.58,1524580049.49,,1123664955.45,251366097.63,,,5441071.41,,,,116774884.75,187272416.19,,224240603.14,7250265.51,45836097.34,2667613.21,41666667.41,32492732.11,193852745.64,,,,,117101638.04,,,,,85501215.45,,38611870.15,555714.6,,,,,,,57413020.89,,27010693.55,,,17293745.98,,,,,,,43124775.35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81110436148.59999
1619308800,2021-04-25,49429163166.7,13504614207.72,1833573473.64,6954319237.84,3442209340.41,113699765.02,303505928.96,1463781325.95,1464102395.92,,1099151861.23,246703746.1,,,1944038.19,,,,115092357.49,188356027.63,,220276420.64,7149471.62,46170307.68,2738325.96,40588149.2,32492996.64,203623386.83,,,,,115288773.96,,,,,81986316.04,,37988600.77,553808.61,,,,,,,57413020.89,,27010693.55,,,17279444.65,,,,,,,42928846.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,81093705436.02
1619395200,2021-04-26,50495015133.54,13662027744.5,1884295010.91,7093625062.69,3474358736.35,117000142.7,314107142.6,1496164908.38,1539661853.69,,1155085862.53,250415254.01,,,1451534.29,,,,116012922.44,274092079.22,,222609054.02,7339940.94,47144831.66,2748603.82,41746664.32,32625010.7,203520437.44,,,,,119330119.49,,,,,87065556.25,,40360337.41,573369.63,,,,,,,57329728.38,,30740009.5,,,17247390.07,,,,,,,44319424.65,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82828013866.13005
1619481600,2021-04-27,50207677416.43,13786350006.54,1892060829.26,7197860695.5,3489093584.37,116269297.58,329145928.72,1467830569.3,1652786902.65,,1115757326.41,314079067.07,,,1636618.49,,,,110968576.69,254687593.83,,211268199.33,7268146.8,47203539.78,2770293.65,40992497.28,32323562.01,190553724.01,,,,,119863817.9,,,,,87466882.99,,41808713.19,562030.45,,,,,,,57329728.38,,37003236.77,,,18227685.09,,,,,,,42232881.21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,82873079351.68002
1619568000,2021-04-28,50130509261.34,13859832838.07,1929986539.19,7403153009.88,3549477304.7,117779272.54,345522667.9,1470216472.89,1732488312.88,,1111863940.65,317873219.32,,,1564981.44,,,,111156933.27,212215894.91,,188939502.39,7290783.43,47046425.94,2800825.02,40203584.27,32563895.54,184651132.99,,,,,122682761.4,,,,,90856600.72,,43112767.1,556856.07,,,,,,,69673768.64,,40819709.52,,,18378706.95,,,,,,,42971872.62,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,83226189841.58
1619654400,2021-04-29,51191042584.53,13925690895.42,1940309002.7,7157717727.45,3574406283.41,118987961.95,363999413.74,1466422701.2,1753461049.22,,1083986541.63,322273724.76,,,1424818.64,,,,108339511.07,240572446.29,,190466005.44,7275593.14,47478004.7,2775141.63,38973653.8,32492209.28,195293642.24,,,,,126871504.19,,,,,91156283.36,,44270732.5,554328.85,,,,,,,69673768.64,,41174903.5,,,18443089.54,,,,,,,45125503.95,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84200659026.77
1619740800,2021-04-30,51288699069.06,14625233136.51,2030283085.67,7207172018.21,3675844570.7,120091097.75,468528513.36,1503072718.5,1009122780.91,,1170705473.49,329867761.21,,,1451705.77,,,,106688469.93,231943875.2,,188424547.32,7291276.43,47739519.22,2750346.62,38015942.54,32464539.01,185886968.98,,,,,120721144.46,,,,,91119955.54,,51223801.18,555446.15,,,,,,,69673768.64,,45301226.16,,,18566811.07,,,,,,,45726472.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,84714166042.30998
1619827200,2021-05-01,51250703448.18,14680572177.64,2009803144.82,7456610451.25,3655409488.1,121707967.37,625981687.13,1507876123.81,927244739.36,,1182382382.81,338499923.81,,,1341205.49,,,,109394889.91,245573678.43,,198455725.24,7286086.27,48594872.38,2768482.09,38269596.97,32346402.6,181589070.2,,,,,127978959.4,,,,,88767410.06,,49048775.13,560575.16,,,,,,,81083530.75,,46704962.12,,,18518898.32,,,,,,,45388645.09,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85080463299.89001
1619913600,2021-05-02,51707716413.85,14709138591.23,1992674591.67,7582059487.44,3733226858.93,123241934.69,624054374.07,1484876216.62,936209587.49,,1189615570.79,339619173.36,,,1272700.38,,,,104283677.64,273646117.59,,209797595.78,7460108.2,48542555.28,2797317.45,39909560.67,32427136.74,179422609.96,,,,,133481763.59,,,,,88514394.29,,46644278.39,555317.19,,,,,,,81899791.06,,47175136.59,,,20044233.18,,,,,,,45897781.58,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,85786204875.69998
1620000000,2021-05-03,52025629416.41,14674826711.24,1955645456.06,7820774539.45,3790084917.64,126995530.98,665025178.96,1464218506.67,935681639.09,,1201908100.1,345612705.63,,,1108781.53,,,,106749948.06,264572743.48,,198438076.09,7579643.02,49207815.8,2792195.76,40454697.25,32466156.3,178778002.83,,,,,127063403.08,,,,,89825396.33,,48035531.18,553476.41,,,,,,,81899791.06,,53507879.8,,,20383719.43,,,,,,,46837698.79,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86356657658.43
1620086400,2021-05-04,52400207094.35,14645327548.05,2002506790.76,7476821172.11,3907863537.61,133735807.06,919198618.97,1488669775.35,968918049.26,,1198950168.75,357289685.96,,,879009.91,,,,97179840.09,277935089.97,,208389571.71,8050539.91,48933962.8,2773113.58,39398184.44,32278828.95,183540832.6,,,,,136366305.39,,,,,93973824.29,,48530756.1,548538.72,,,,,,,81899791.06,,56646250.26,,,20708628.06,,,,,,,47199196.72,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,86884720512.79001
1620172800,2021-05-05,52464223019.61,14754364411.44,1971743048.84,7476151253.55,3966103065.89,129518911.55,1020735469.47,1473443492.62,968687099.06,,1174508187.07,356021141.83,,,961775.67,,,,86835736.57,260837772.59,,197166122.9,7878388.29,48331249.14,2742194,39518612.59,32650683.94,182309656.74,,,,,128944808.16,,,,,78073453.49,,47677210.01,552095.11,,,,,,,81899791.06,,60257823.92,,,20818133.71,,,,,,,47404094.57,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87080358703.39001
1620259200,2021-05-06,52943892216.43,15085087592.67,2020634080.95,7758445468.2,4097187073.03,132205247.81,1029809211.28,1497939983.1,1019313253.97,,1202595847.29,368009513.73,,,962028.7,,,,88807318.38,237867816.74,,194560256.74,7825941.98,48771933.3,2769388.17,40861063.74,32427568.92,184673064.63,,,,,130226583.24,,,,,79675090.87,,43498696.16,554064.83,,,,,,,81899791.06,,61886310.89,,,21391868.29,,,,,,,46002638.77,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,88459780913.87001
