snapped_at,market_cap,total_volume
1457740800000,8127879742.717848,2509750569.408706
1457827200000,8268363096.550199,2032442568.2342954
1457913600000,8086063747.253699,1993329770.52682
1458000000000,8157996977.593482,2279377287.2958755
1458086400000,8140105996.5253525,2000546786.9916408
1458172800000,8048187526.967019,1890537113.8641636
1458259200000,7858157655.121633,2702354550.8972306
1458345600000,7813214947.506981,1939901344.4227774
1458432000000,7871955334.380752,1575458074.1771326
1458518400000,8005535104.03383,2385526837.212107
1458604800000,8050749393.724251,2183123563.437801
1458691200000,8189259760.687804,2129510085.7181368
1458777600000,8047364040.241818,2175914056.082269
1458864000000,8026064965.878785,2026874189.709137
1458950400000,8070832929.905065,1739621074.6324732
1459036800000,8147202849.706512,2542096180.6063113
1459123200000,8206347586.733616,2315486435.5665026
1459209600000,8097457668.38307,2913164221.765429
1459296000000,8046281268.336494,2548682986.0153065
1459382400000,8051458204.009449,1587991611.2169664
1459468800000,8100876712.900261,553352045.2588538
1459555200000,8153055073.82246,782565520.5818222
1459641600000,8134229364.090948,529699977.53048646
1459728000000,8140790013.727299,660296887.4039398
1459814400000,8111859333.948774,639087239.4999717
1459900800000,8116442873.478907,617890237.5340779
1459987200000,8029981796.471856,710554306.0810369
1460073600000,7964442468.1483965,877590244.3770074
1460160000000,7929655220.402808,955454231.963161
1460246400000,7885587642.139007,636585545.9515615
1460332800000,7899591165.16172,817276208.6732835
1460419200000,7862880288.738473,1356832081.3192055
1460505600000,7869790664.72135,927523007.0186901
1460592000000,7936920205.070586,718270192.7027763
1460678400000,8001037525.0416355,1005157781.3295063
1460764800000,8054621602.035534,878873490.3136163
1460851200000,8075040477.474177,656383310.7834909
1460937600000,8084444446.564161,664675825.0306376
1461024000000,8195555595.135928,809762141.7359657
1461110400000,8267299840.66955,1296577529.9949188
1461196800000,8385526775.611652,1575921427.0200071
1461283200000,8299520184.5696945,1462087996.058469
1461369600000,8418473759.240574,987797011.0403359
1461456000000,8529566647.795079,2152125041.8803267
1461542400000,8526045361.775928,1891391619.7349896
1461628800000,8592243993.000801,2126914085.0568204
1461715200000,8247072775.777696,2554556722.222112
1461801600000,8284221670.178093,2654329265.371942
1461888000000,8493068640.478711,977545759.1507863
1461974400000,8469119797.292234,731748900.6883469
1462060800000,8542047433.386091,737771596.1972854
1462147200000,8493545124.467479,1096836599.9902875
1462233600000,8481602119.073812,768077962.2357807
1462320000000,8430493603.808733,776490322.9878068
1462406400000,8496526159.094223,793838869.8719562
1462492800000,8670710730.995588,1185834920.4817514
1462579200000,8642543817.099241,946587514.5805849
1462665600000,8649544525.171547,1031289918.3234949
1462752000000,8676490346.346489,1358880200.192057
1462838400000,8482555038.1237,1711547788.4807534
1462924800000,8567510745.555205,1113398545.9617772
1463011200000,8618207506.82774,1131510950.7258074
1463097600000,8682727897.75677,918735532.9674553
1463184000000,8649128762.898655,1034239342.4707241
1463270400000,8668142274.789497,1009799340.0907573
1463356800000,8715204933.83421,1183921582.5252748
1463443200000,8755599229.170397,861237427.8966745
1463529600000,8870832901.377966,762124725.8820146
1463616000000,8777066426.9793,1151730010.3476422
1463702400000,8732932568.506777,1049399197.5882546
1463788800000,8782435940.963646,755118805.1700025
1463875200000,8733390119.384138,749997796.5237321
1463961600000,8724377777.987452,708047653.1988162
1464048000000,8718930410.860796,770962461.9048843
1464134400000,8749906710.478456,971149956.2027928
1464220800000,8873839316.87862,1298103278.1705165
1464307200000,9082003047.92684,2169661196.877796
1464393600000,9983998631.38711,3629095000.101629
1464480000000,9978982050.36312,3237865715.3588133
1464566400000,10174481162.510157,1676239812.994409
1464652800000,10388363220.086067,1507451086.9355433
1464739200000,10515692688.468994,1439922421.2170758
1464825600000,10503067010.066782,1080751301.6211367
1464912000000,11026952558.331873,1464276127.2214186
1464998400000,11067681242.12548,1530868163.9913979
1465084800000,11105215311.752087,1405195055.1161494
1465171200000,11282147730.69209,1374253986.3009098
1465257600000,11205672045.1332,1611099905.5368872
1465344000000,11303589322.041573,969533139.6251222
1465430400000,11228239203.480421,889716193.0684812
1465516800000,11210699689.953018,1120581343.509341
1465603200000,11514766551.440102,1032293093.1626773
1465689600000,12845467562.049347,3394743482.192048
1465776000000,13550513980.261503,2769456786.2127256
1465862400000,13423710068.371763,2039342626.6903129
1465948800000,13520709908.520395,1684213141.0214367
1466035200000,14887399325.225872,3158032761.6418424
1466121600000,14113941961.133602,3512487087.4594264
1466208000000,13838933063.741104,2748342255.6073327
1466294400000,14088095617.337347,2244447332.460824
1466380800000,13591750203.24282,1918124081.5273125
1466467200000,12545250685.64943,3690059097.399307
1466553600000,11306942619.446938,3185811032.5384955
1466640000000,11916137169.998215,3969428831.459751
1466726400000,12579641024.930328,3863515427.5609694
1466812800000,12686504737.199335,3141475711.2259684
1466899200000,12067506096.616428,2918707043.684901
1466985600000,12432499765.362394,2605791178.8033514
1467072000000,12277540233.621891,2262930381.734052
1467158400000,12167054129.449257,1971463283.8000553
1467244800000,12773413407.164125,2050944294.0160396
1467331200000,12796878533.668879,2111002851.0493956
1467417600000,13003020715.995905,1897073274.096764
1467504000000,12549494577.914703,2941053718.6709743
1467590400000,12799309561.89864,2547538984.391686
1467676800000,12520143884.465553,2238670189.3422794
1467763200000,12659494017.291636,1891185208.9502616
1467849600000,11960538401.185038,3160479909.36853
1467936000000,12551047014.514238,2139471646.681747
1468022400000,12337119410.73516,2551169493.6880937
1468108800000,12286671387.754725,1493636574.5290854
1468195200000,12267509740.323572,1416871883.934444
1468281600000,12788841305.773983,1496787630.4604096
1468368000000,12689216210.358217,1255893580.093824
1468454400000,12795081420.680395,1221726868.1207645
1468540800000,12921133096.99685,1230091558.970293
1468627200000,12902506784.894974,759845715.1972456
1468713600000,13101753892.454233,1114528046.0781615
1468800000000,12939669005.569826,1154437417.469148
1468886400000,13143380229.690655,928745985.8845408
1468972800000,13152268438.275297,896703657.7980906
1469059200000,13065905779.899244,833786372.8434656
1469145600000,12987294763.178041,1055165771.1284853
1469232000000,12890913633.087343,1057693551.4307783
1469318400000,12876463937.87513,868833824.1707515
1469404800000,12872274252.943186,744497999.122726
1469491200000,12706862268.952282,1078456907.0202925
1469577600000,12821424408.743853,1032166531.2260171
1469664000000,12833746509.289963,780753578.4431281
1469750400000,12823554510.30374,753807273.0029961
1469836800000,12765223337.849792,582177964.8614079
1469923200000,12208307011.112967,1312234930.1962607
1470009600000,11853654197.199661,1364021326.344089
1470096000000,10175622825.201988,2567810422.7111573
1470182400000,11157767433.577326,3195496927.9189925
1470268800000,11381078465.92875,1977906751.902139
1470355200000,11421913398.929466,873958281.291954
1470441600000,11853086746.936033,981742067.3904887
1470528000000,11898435455.442928,1362995935.3197477
1470614400000,11885771255.059595,929557779.1534688
1470700800000,11624588695.144371,969185062.197486
1470787200000,11694080392.555613,1039634506.5713667
1470873600000,11763105306.88782,591208018.8698409
1470960000000,11753854066.15403,593324279.486273
1471046400000,11721188237.135666,719240877.3403317
1471132800000,11490407250.684973,985104504.0872383
1471219200000,11410539798.745918,888325581.1240699
1471305600000,11506538595.852217,884260059.909721
1471392000000,11440376074.088192,648262740.9091514
1471478400000,11458449023.385931,575220974.4424886
1471564800000,11496171660.489744,515204639.6710213
1471651200000,11668602550.856867,582313075.018604
1471737600000,11611786926.041494,513751188.20092285
1471824000000,11683137305.66194,533733118.40929574
1471910400000,11603419896.687658,1215430881.8683698
1471996800000,11523932491.80058,783251583.6030465
1472083200000,11476708362.139114,753279239.7056469
1472169600000,11509566264.901909,580668885.4464399
1472256000000,11329487627.099955,683994608.3832657
1472342400000,11434291539.621876,599871331.2796907
1472428800000,11505528567.781128,669373896.9764764
1472515200000,11522501696.157589,753972783.1386256
1472601600000,11458980516.656876,542891790.2501788
1472688000000,11521587156.652954,648985991.5159378
1472774400000,11588689788.497147,595366688.0339582
1472860800000,11926185409.836382,883637823.945627
1472947200000,12170990881.187275,1366746654.253087
1473033600000,12162442128.731537,927290455.4854842
1473120000000,12199728780.589949,825444482.9578319
1473206400000,12248576259.287134,848829097.3351041
1473292800000,12414835869.46567,1957295627.3117645
1473379200000,12362964028.654726,1052765035.6179215
1473465600000,12448488082.833694,745781125.0098717
1473552000000,12067405399.024803,1546308886.571372
1473638400000,12109347853.32146,1206766119.6416566
1473724800000,12126597991.370169,934911488.7610171
1473811200000,12159385935.921158,746281492.7558212
1473897600000,12153721118.201279,770654871.2908167
1473984000000,12191255030.034395,671608847.1691271
1474070400000,12180735636.321314,690977229.5543859
1474156800000,12213131510.66852,1472149584.5645936
1474243200000,12279716074.042175,1424721714.1875634
1474329600000,12360200643.761173,1091686239.683627
1474416000000,12086107218.97329,1785701559.471708
1474502400000,12048166396.392796,1136885885.8591275
1474588800000,12195163185.226688,1623699840.0438557
1474675200000,12169335861.553873,1259199569.7708426
1474761600000,12161463157.220932,1192557048.9132302
1474848000000,12229323562.972664,2103056000.1482472
1474934400000,12225434327.058249,1669511710.7431097
1475020800000,12269122745.807678,1153577504.614531
1475107200000,12262791069.334484,1451011256.0241
1475193600000,12325072081.134176,1362979672.5948653
1475280000000,12354163618.164206,1832864106.2838695
1475366400000,12307678032.038977,1115241339.1671588
1475452800000,12362074568.04398,837211284.7323786
1475539200000,12281174373.554707,918417851.1233053
1475625600000,12380111677.119518,1054814477.0026429
1475712000000,12333831997.608822,814070564.8719014
1475798400000,12373188081.071604,1215444066.4093435
1475884800000,12345851041.03492,901104054.1374975
1475971200000,12313484476.520235,1017681391.1874126
1476057600000,12286062794.929216,1425444662.8812065
1476144000000,12698960099.169603,3237677772.4330015
1476230400000,12603046929.772236,2620859247.1975126
1476316800000,12599775073.287207,2377824267.76528
1476403200000,12625056355.54159,1857500270.760895
1476489600000,12570821199.874594,1798516545.8567283
1476576000000,12701146427.254469,1612682651.1984184
1476662400000,12656672899.27635,1365036660.4811156
1476748800000,12678574413.184582,2210702065.9565682
1476835200000,12512506661.461626,2121183034.9224083
1476921600000,12536382158.01226,1926526340.9865785
1477008000000,12573576595.358221,1437345767.3216164
1477094400000,12922080153.605751,3853640082.348551
1477180800000,12883329160.323431,3932981398.6558676
1477267200000,12849633619.667965,3417944591.7805357
1477353600000,12902561989.531673,2698301491.196443
1477440000000,13199897300.632591,5173695991.616033
1477526400000,13336071938.97731,5421567785.761882
1477612800000,13409311488.83179,5449713460.247135
1477699200000,13649692589.329466,7327252338.371833
1477785600000,13469064009.805134,6141584682.973525
1477872000000,13456514839.544357,7104827237.619112
1477958400000,13923434010.779562,6248779882.28144
1478044800000,14011471536.953367,4769811786.599708
1478131200000,13225379620.756666,11087476175.965223
1478217600000,13544295594.889868,6278564751.24331
1478304000000,13628699770.586119,2301989310.439923
1478390400000,13730945171.72504,2901002693.7504296
1478476800000,13622394520.736147,3471695233.290094
1478563200000,13674508237.455303,3202737943.818297
1478649600000,13831943295.649446,4604811219.087047
1478736000000,13659672444.420378,3412178398.0094247
1478822400000,13698156331.083254,3704431312.071871
1478908800000,13451662317.827385,6489590874.172583
1478995200000,13476927118.440607,4218429174.780277
1479081600000,13598790305.049898,5564581315.643628
1479168000000,13737129994.833023,7932886221.118609
1479254400000,14135966226.560368,10502319777.461834
1479340800000,14071862824.559055,5959931528.006678
1479427200000,14183860673.754614,4346991049.95889
1479513600000,14219378481.556358,3583259312.408071
1479600000000,13822826642.947397,5514238615.29063
1479686400000,13965149902.732967,3397952133.495757
1479772800000,14187010824.431417,3557122588.798592
1479859200000,14052197787.649399,3999996570.622766
1479945600000,13919563844.918083,4061805986.1507115
1480032000000,13961524112.033585,2708162034.823322
1480118400000,13866330240.075104,2677876985.5107436
1480204800000,13771584981.224382,2886905905.1684284
1480291200000,13808200009.271126,2641190503.7560754
1480377600000,13744075079.895214,2098380714.5493567
1480464000000,13971312755.599682,4675509373.136057
1480550400000,14123519131.83402,5718297739.953899
1480636800000,14327894124.76664,4943030441.77473
1480723200000,14258798511.23349,3046527700.5540047
1480809600000,14229663111.387218,3727476647.977076
1480896000000,13866024988.999859,4101982776.8022847
1480982400000,14093534749.457287,3699686842.6667867
1481068800000,14262411664.450787,2926968598.0900245
1481155200000,14367893910.747303,3072180428.2797894
1481241600000,14416194788.689072,3363803026.498803
1481328000000,14417048493.325148,6768868008.948587
1481414400000,14367873206.223682,5723084838.176987
1481500800000,14576687763.635633,6537278780.269467
1481587200000,14579834861.431826,3091780274.390941
1481673600000,14530656767.002779,1723003865.0698853
1481760000000,14506462990.404448,1518080727.5459585
1481846400000,14635563745.15105,1892675455.630042
1481932800000,14729271418.792606,1972326759.1132133
1482019200000,14758822879.744137,1605854660.931973
1482105600000,14789837057.840193,1211705593.0819764
1482192000000,14942194369.45656,2003020868.102275
1482278400000,15410144565.930965,6267202741.257686
1482364800000,15914268401.302393,8260287714.457928
1482451200000,16848556941.906946,6365106371.635904
1482537600000,16458086698.126137,5547058209.303284
1482624000000,16499622849.795385,4683162994.359479
1482710400000,16647903686.144058,5352149258.472469
1482796800000,17033816021.008495,5161974002.932268
1482883200000,17930777795.066433,5532128817.863668
1482969600000,17969580913.36058,4305597750.118193
1483056000000,17834723494.060974,4983962564.589945
1483142400000,17913081351.131847,3826705941.052327
1483228800000,18411793573.02766,3924458110.425267
1483315200000,18831938494.80596,5077313925.14643
1483401600000,19238516518.88727,4989160259.591704
1483488000000,21048794032.30584,9438407305.67635
1483574400000,18574207855.050205,12862863550.248766
1483660800000,16917185086.208496,11180012635.342873
1483747200000,16977818762.021896,7928482187.510517
1483833600000,17168811497.407743,5155959396.947983
1483920000000,17074750597.749687,4544750337.618026
1484006400000,17208987691.207134,3760468552.878531
1484092800000,14996550026.2593,5966564820.235005
1484179200000,15295955966.426903,3792213894.348506
1484265600000,15705448766.77319,2129306687.679991
1484352000000,15628672594.008936,1381062688.6941159
1484438400000,15705357991.372494,995151480.070302
1484524800000,15813883613.054441,863120785.3526176
1484611200000,17149199058.658718,1379214511.926234
1484697600000,16634952093.888592,1200080617.0386262
1484784000000,17038082296.887423,919259653.1607372
1484870400000,16973276372.373678,662483583.0504634
1484956800000,17493782792.576324,726365036.1305453
1485043200000,17448376672.258743,884152113.4969709
1485129600000,17472267968.262886,497523868.56161046
1485216000000,16868837618.396326,411577512.00113595
1485302400000,16997784271.733353,413813957.61559075
1485388800000,17411170766.31084,85566018.58113037
1485475200000,17452678667.669136,103819404.62634799
1485561600000,17513348151.817055,51180965.815242775
1485648000000,17422263009.97038,45521059.689624876
1485734400000,17572325383.41801,60416420.32495002
1485820800000,18367976094.638664,147639012.69466838
1485907200000,18710212581.510326,127914131.40514392
1485993600000,19090682201.09729,125789894.39929432
1486080000000,19222627390.475994,174571219.60967413
1486166400000,19580737305.660164,137203809.159053
1486252800000,19284369637.21809,101128090.74223815
1486339200000,19453965819.669907,100920457.00780354
1486425600000,19944878373.257492,119445909.302125
1486512000000,19975904949.456894,194176377.0889039
1486598400000,18626520718.786728,394666497.1005381
1486684800000,18841965282.17561,186348448.37523845
1486771200000,19182270304.009243,83077660.89266266
1486857600000,19000825009.476513,55431959.12233417
1486944000000,18903229022.863377,98543617.57246214
1487030400000,19330872851.142567,134456160.61899853
1487116800000,19336691400.866592,72538275.22371095
1487203200000,19741636601.552032,100336551.03753221
1487289600000,20077113480.150814,121644084.08200935
1487376000000,20106252967.056217,82439064.83191718
1487462400000,20030535035.37752,61718764.046057664
1487548800000,20483498472.17725,85208118.86121559
1487635200000,21173238284.765907,194189628.5084845
1487721600000,21135568525.951157,125310097.39143275
1487808000000,22239289225.613316,163268222.18851703
1487894400000,22148525162.495735,363040797.4099044
1487980800000,21668265189.335705,157467102.2608527
1488067200000,22302025688.85094,122505399.60038619
1488153600000,22580431543.24769,129704114.72112253
1488240000000,22589765469.596836,220657288.2070142
1488326400000,23443445672.49431,204543911.12754962
1488412800000,24222024762.998512,346340984.9411735
1488499200000,24793056883.345787,290533554.8144238
1488585600000,24335831824.855957,173336059.79985005
1488672000000,24549977473.691925,112374043.25914419
1488758400000,24714442383.157536,120278912.9826177
1488844800000,23842289181.150154,277837710.00503224
1488931200000,22163695265.016872,314864633.9047785
1489017600000,23023149407.601093,214151650.7233863
1489104000000,21628185027.621307,559710889.3731842
1489190400000,23439209954.678,307736602.4704866
1489276800000,24502426635.74802,249673268.65584674
1489363200000,25338519571.851284,449249008.1347708
1489449600000,25511080470.00783,253381716.90705365
1489536000000,26412615129.678383,317738229.82621217
1489622400000,26256679035.07561,600376683.6872438
1489708800000,24246526347.472294,810856094.7841921
1489795200000,21404536077.867966,696754703.0719727
1489881600000,23689626909.58642,468483075.2901958
1489968000000,23686914355.34441,291943352.5771008
1490054400000,25082029728.487377,354089643.32529444
1490140800000,23849356057.73593,392758272.3366708
1490227200000,23941809102.434208,231797732.96720207
1490313600000,23182354249.61644,498552448.16739744
1490400000000,23485761973.766403,464580900.6965935
1490486400000,23280370027.000854,313854797.27597934
1490572800000,24603362047.225853,349713725.6508644
1490659200000,24943260597.274555,321551299.4628419
1490745600000,25127139808.08365,302446418.88751763
1490832000000,25393403266.359158,434637303.20735806
1490918400000,26230125522.01718,523067376.09405756
1491004800000,26483059250.525845,286955417.9629187
1491177600000,27073075533.915585,627037056.7410986
1491264000000,27143243126.49978,467652899.2297077
1491350400000,27568596333.381977,471431299.6300872
1491436800000,28087839541.12966,528877119.4385496
1491523200000,28104496717.01419,314416173.58560795
1491609600000,28283934349.40401,213976175.09610727
1491696000000,28280731930.214867,169162907.04701096
1491782400000,29010320814.759773,256626395.11532736
1491868800000,28805355125.230125,224924595.0839238
1491955200000,29232628634.784042,375692391.4168256
1492041600000,28811508584.94407,408295979.4833923
1492128000000,28751230843.640293,291180585.27604705
1492214400000,29058361284.614952,229014906.1306969
1492300800000,29095500712.99018,170568398.14328274
1492387200000,29449622312.1139,296290410.96649826
1492473600000,30013884245.477993,333227302.65849483
1492560000000,29841827754.96359,312959672.98853105
1492646400000,30472584733.568542,376888029.6324213
1492732800000,30598157985.26938,322735566.89671737
1492819200000,30617147833.83333,321181984.8216314
1492905600000,30793305343.798473,381408389.09905267
1492992000000,31057228090.005768,371596656.5064888
1493078400000,31362333831.827415,375003905.35973686
1493164800000,32417547559.116825,539471133.9445657
1493251200000,34266333793.632004,699003301.0355463
1493337600000,35412792757.560486,750965626.0123996
1493424000000,36218911229.988655,629319772.451093
1493510400000,37597269132.878944,679490831.308004
1493596800000,38257352819.50002,1111661168.038746
1493683200000,38960178863.52668,676558145.5701063
1493769600000,40748701649.56501,912800974.5016714
1493856000000,43483784874.35561,1412369440.2943425
1493942400000,44200422095.23604,1649079037.2179203
1494028800000,46259651980.95844,878500516.8245859
1494115200000,47776897741.85388,1456068536.1260831
1494201600000,51469353884.6255,1677572529.886056
1494288000000,50582708344.05776,1677191475.0579243
1494374400000,52661416552.79996,1379709546.453252
1494460800000,53498040399.25911,1071157172.8701856
1494547200000,52629486223.46973,877202623.8916119
1494633600000,54019572522.220406,809115255.9433159
1494720000000,54860909871.15711,574719086.9695188
1494806400000,54939752773.6304,1010383505.0674309
1494892800000,57786259706.65875,1331445137.4476583
1494979200000,62492846696.58098,1554799747.0723515
1495065600000,64625128076.11662,1298865894.8495352
1495152000000,68430589125.09574,1556730819.0425124
1495238400000,70644789066.27682,1268585647.0083973
1495324800000,74035607886.61003,1620228240.1776202
1495411200000,74587778469.80719,2795594993.490237
1495497600000,81912869428.33865,1967768587.6563663
1495584000000,86839807367.45528,2872054242.7718797
1495670400000,79801484342.57039,3316947935.6496496
1495756800000,76189048098.84122,2405487811.055494
1495843200000,70234045801.26549,2659023902.384745
1495929600000,75206098260.39058,1660471877.7791188
1496016000000,79148247410.25732,1318505891.0612416
1496102400000,79297354805.1925,2039957853.0471618
1496188800000,84229606722.57664,2041024615.2246234
1496275200000,90026570914.01791,2348193211.4001617
1496361600000,91469451028.37505,1607178151.3125412
1496448000000,92120946713.83078,1706432154.9908571
1496534400000,95077465287.57816,1692262611.827867
1496620800000,99145978934.32211,1577639620.5897243
1496707200000,104324690037.44803,2924365665.7696786
1496793600000,99140094325.28798,2109632771.597532
1496880000000,102823592681.92758,1682549695.2556424
1496966400000,106288268655.71968,1770258343.0220995
1497052800000,112636838372.29475,2637209336.954964
1497139200000,116298063455.86082,2680551561.6840124
1497225600000,112170253440.091,3770253648.4867697
1497312000000,113898710892.75395,2241416001.9823914
1497398400000,106244063471.0323,2541591390.713034
1497484800000,103621564415.61244,3127375716.184724
1497571200000,106950187620.34253,1785907492.4793878
1497657600000,114126463393.36967,2950360093.431497
1497744000000,111243890322.31119,2578785643.754788
1497830400000,114422180851.25632,2784651318.9717226
1497916800000,117611852846.75858,3192819425.2121973
1498003200000,111639068029.31973,2721577881.125024
1498089600000,112181782044.0296,1758227655.5949085
1498176000000,114552777310.68217,1387973658.9056492
1498262400000,108843473966.54468,1550991026.1946158
1498348800000,105339875265.9853,2220265940.1844945
1498435200000,97695298368.76433,3048173031.024824
1498521600000,100801832954.84346,2770057713.6581993
1498608000000,106430445952.16006,2222643503.2826543
1498694400000,103570397597.0097,1529237755.6095746
1498780800000,104490954660.72762,1299826762.3075426
1498867200000,99753739154.28058,1144842706.2289197
1498953600000,104322981980.75746,1280677393.183289
1499040000000,105464277178.92831,1470839147.0803952
1499126400000,105774309045.943,1579976769.4897115
1499212800000,105010777381.09302,1379848775.8146796
1499299200000,105386680487.85823,982407974.1492468
1499385600000,98112139816.16861,1322587150.47836
1499472000000,96985250898.24538,1371979193.9505646
1499558400000,96365703414.32329,823252771.3246058
1499644800000,84847646099.455,1702858726.4432025
1499731200000,82939402038.83708,2356739494.1070766
1499817600000,88804132346.99779,2545486787.5359426
1499904000000,85515707566.06725,1830240108.6550174
1499990400000,80795049506.0185,1476336150.6576788
1500076800000,72654382883.62364,1634208322.144389
1500163200000,68028825684.79538,2217445196.138287
1500249600000,80277200294.40459,2267625023.521267
1500336000000,86817354989.69148,3095258406.9297476
1500422400000,80495739693.50787,2274586008.885954
1500508800000,95087538882.84236,3208244859.4485497
1500595200000,94178646325.91553,2232659252.971334
1500681600000,100239388278.12743,1596237359.890292
1500768000000,96520691380.7287,1613280635.3225203
1500854400000,96405117912.06775,1072404362.2717781
1500940800000,90222675688.00348,2064919607.6750991
1501027200000,86909511038.38269,1441335417.1677964
1501113600000,89970931812.21959,1011187943.1358198
1501200000000,90426384780.33264,2203790571.5554256
1501286400000,92762223222.08232,1793256739.9238765
1501372800000,91317953468.37189,1021591029.4925036
1501459200000,93370851305.37822,1218735711.044655
1501545600000,94551663359.42299,2377565986.8830357
1501632000000,106403074570.0417,1588495951.1062424
1501718400000,102958149726.48967,1312591551.6468751
1501804800000,101740515214.33022,1343378544.8120837
1501891200000,114411743774.58534,2934297461.7441025
1501977600000,114980129232.60573,2054369777.7398098
1502064000000,121747545583.35571,2350957853.390981
1502150400000,126020009219.37534,2747356864.9600997
1502236800000,123500462159.82535,2854051836.277916
1502323200000,124439135897.08229,2096664729.719433
1502409600000,130911920134.42735,2641701565.3137302
1502496000000,136183004870.43541,2788778578.490312
1502582400000,137161912466.26335,3849752481.7825565
1502668800000,139960662500.46378,2785893090.663533
1502755200000,138584879811.3472,3945289611.933702
1502841600000,142677392636.34238,3781601083.053855
1502928000000,143183801794.82385,3781651178.5993733
1503100800000,143901811493.7572,6888754394.317543
1503187200000,142923686929.50363,3413543499.01295
1503273600000,173465658767.87216,5200618080.161342
1503360000000,150701474193.21637,6143872014.976801
1503446400000,151644527724.5183,5342868536.0473795
1503532800000,151953570566.2816,3941499328.265895
1503619200000,152693064089.7058,2813195364.796273
1503705600000,152825903264.95535,2450832036.0671053
1503792000000,154313686788.95917,2931770349.922463
1503878400000,156453765413.20776,3435660247.4542127
1503964800000,161190034697.05298,3731641482.475278
1504051200000,167357843356.76956,3471239748.343802
1504137600000,172574686228.2127,3301305918.5583324
1504224000000,178353109079.08984,5742324022.20136
1504310400000,162397116652.4273,6198292467.9032135
1504396800000,165650814599.95163,3836963395.6936274
1504483200000,147838779295.7906,5807041429.801506
1504569600000,155020487030.0369,5415409284.591613
1504656000000,162747946531.00873,4326633936.766502
1504742400000,162536763102.52155,3853616228.6779976
1504828800000,150658716750.9142,5042870907.617041
1504915200000,148890526938.8988,2362833221.456148
1505001600000,144589801856.9111,3184400624.0833745
1505088000000,146220463823.12833,2595085359.2872715
1505174400000,144743136247.8309,3590685330.5309258
1505260800000,136554922630.0303,4240291580.562479
1505347200000,106135736144.24141,5294972787.633812
1505433600000,122535543120.26692,9624361182.687683
1505520000000,123242229956.0261,3850889658.861604
1505606400000,122838959977.01154,2247225622.865775
1505692800000,139723875089.24548,4133266387.8501396
1505779200000,137758180268.1891,3259530665.322074
1505865600000,135838238827.9327,2419960287.07081
1505952000000,125786776348.83932,2738193573.8009887
1506038400000,124955212607.23372,2222771088.481562
1506124800000,132877919941.63133,1743953904.8188477
1506211200000,133781747459.03131,1570808957.4944172
1506297600000,139613723817.08694,2315163585.0293555
1506384000000,137605726758.12982,1891724577.3581133
1506470400000,145506942072.27673,3065909310.785101
1506556800000,141866870689.04257,3232595985.4678855
1506643200000,140285929103.0641,2588231930.8689585
1506729600000,145141350095.6428,2045718705.0762987
1506816000000,146000056812.78506,1864680058.4911342
1506902400000,145479200047.585,2047866732.7944248
1506988800000,143182502342.79333,1917930278.1055114
1507075200000,140813942367.19684,1697479424.5559504
1507161600000,142777274441.90503,2139351892.248979
1507248000000,145330510446.82147,1692041364.5477653
1507334400000,146750911497.77493,1391719980.1816974
1507420800000,148757947689.4924,2355832835.8086967
1507507200000,148523159647.16183,3316156049.6020656
1507593600000,150453119099.788,2757956202.2497425
1507680000000,152282969802.3932,1806321778.9303896
1507766400000,160179998242.01566,4078857992.6996255
1507852800000,169489006571.6042,6361936154.344778
1507939200000,170388339205.89886,3866765978.407112
1508025600000,170725699606.04187,3621649288.968428
1508112000000,171408670902.39685,3748288403.891192
1508198400000,168151184725.18988,3177590292.207165
1508284800000,167568335789.30862,4435683784.083728
1508371200000,167504776944.98062,2767374292.49785
1508457600000,170438652373.4817,3521082987.626933
1508544000000,171221824448.7397,3065728924.397883
1508630400000,169995958874.9296,3152534539.2528105
1508716800000,167739314672.74847,3535325300.7483864
1508803200000,164007693917.7112,4523482838.348384
1508889600000,166493284567.7325,2797316072.038806
1508976000000,168796705704.63428,2602975335.443836
1509062400000,167620813733.9555,2697600104.427776
1509148800000,167515552164.32193,2448197868.9003096
1509235200000,176290818534.01584,5707633170.331096
1509321600000,177016816781.5508,3107964122.745394
1509408000000,180362194916.782,3361463460.1830683
1509494400000,185033591301.2059,4573555777.199917
1509580800000,191489257816.37695,8430886381.990937
1509667200000,197499143679.46317,6734367929.748256
1509753600000,198659373809.0256,4787384846.191899
1509840000000,199286822124.4826,4432398308.91932
1509926400000,195163640431.22684,5932796201.800926
1510012800000,196552280499.2364,4364660954.68123
1510099200000,206647009820.58142,7445854486.594708
1510185600000,206726590835.3043,5765356900.832588
1510272000000,198377308384.99252,12100042669.583418
1510358400000,202624217229.4887,12485594115.66668
1510444800000,195653902025.27472,19332447846.67581
1510531200000,203583427868.2822,11582452863.72128
1510617600000,210454132364.61896,5722596107.711678
1510704000000,220829194643.02066,6551593747.407044
1510790400000,224391394526.45587,9444533330.985363
1510876800000,234351651587.07834,9271007555.250834
1510963200000,234751859148.96713,7865565742.860817
1511049600000,237174786119.9403,5684003763.033387
1511136000000,244933657220.04733,5392357549.293661
1511222400000,241918544004.44293,7234856175.311312
1511308800000,250815371384.50693,6126184599.413718
1511395200000,257086330631.3491,9642971045.02478
1511481600000,267586283602.88028,10688844852.589466
1511568000000,288799111466.1621,8259651469.498911
1511654400000,301413031682.4017,9454125499.741793
1511740800000,308340269763.67816,10478902830.181849
1511827200000,320935944609.88007,12792536987.630455
1511913600000,294650869372.3425,21311043728.45842
