date,env reset start date,get state calculated portfolio value,action,mvo calculated current portfolio value,calculated optimized weights,current composition,agent weights updated to,current sortino ratio,target sortino ratio,current weights,target weights,current cumulative return,Distance penalty,Scaled Sortino diff,Reward,Reward no scale,dai ceilings
2023-05-05,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.15796840712710056, 'ETH Vault_collateral_usd': 0.2829587285485262, 'stETH Vault_collateral_usd': 0.12743751223968314, 'Stablecoin Vault_collateral_usd': 0.04176783442475015, 'Altcoin Vault_collateral_usd': 0.04687530948052653, 'LP Vault_collateral_usd': 0.09543308824597753, 'RWA Vault_collateral_usd': 0.005704531011009475, 'PSM Vault_collateral_usd': 0.24185458892242626}",,,,,,,
2023-05-05,,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.1000000000000024, 'ETH Vault_collateral_usd': 0.050000000000005415, 'stETH Vault_collateral_usd': 0.49999999999999795, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01, 'LP Vault_collateral_usd': 0.0688100194156526, 'RWA Vault_collateral_usd': 0.019999999999995514, 'PSM Vault_collateral_usd': 0.15118998058434663}",,,,,,
2023-05-05,,,,,,,,,,,,0.8167499733289104,,,,,
2023-05-05,,,,,,,,,,,,,0.127168606378443,,,,
2023-05-05,,,,,,,,,,,,,,3.4546725112035145e-05,,,
2023-05-05,,,,,,,,,,,,,,,-0.12730625579413543,,
2023-05-05,,,,,,,,,,,,,,,,-0.6916553752699585,
2023-05-05,,,,,,,,,,,,,,,,,"            ETH Vault_dai_ceiling  ...  PSM Vault_dai_ceiling
2021-11-19             4215499587  ...             3593103707
2021-11-20             4185875620  ...             3604384387
2021-11-21             4185229053  ...             3604384387
2021-11-22             4167338923  ...             3674297041
2021-11-23             4152215277  ...             3670722718
...                           ...  ...                    ...
2023-04-30              879398757  ...             1475188476
2023-05-01              875001763  ...             1467812533
2023-05-02              870626755  ...             1460473471
2023-05-03              866273621  ...             1453171103
2023-05-04              861942253  ...             1445905248

[532 rows x 8 columns]"
2023-05-05,,,"{'ETH Vault_dai_ceiling': -0.5, 'stETH Vault_dai_ceiling': 0.5, 'BTC Vault_dai_ceiling': -0.5, 'Altcoin Vault_dai_ceiling': -0.25, 'Stablecoin Vault_dai_ceiling': 0.25, 'PSM Vault_dai_ceiling': -0.5}",,,,,,,,,,,,,,
2023-05-30,,9258230236.67272,,,,,,,,,,,,,,,
2023-05-30,,,,9309100645.67272,,,,,,,,,,,,,
2023-05-30,,,,,"[0.1        0.05       0.5        0.1        0.01       0.06650486
 0.02       0.15349514]",,,,,,,,,,,,
2023-05-30,,,,,,"BTC Vault_collateral_usd          0
ETH Vault_collateral_usd          0
stETH Vault_collateral_usd        0
Stablecoin Vault_collateral_usd   0
Altcoin Vault_collateral_usd      0
LP Vault_collateral_usd           0
RWA Vault_collateral_usd          0
PSM Vault_collateral_usd          0
Name: 2023-05-29 00:00:00, dtype: float64",,,,,,,,,,,
2023-05-30,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000003, 'ETH Vault_collateral_usd': 0.05, 'stETH Vault_collateral_usd': 0.4999999999999992, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.010000000000000108, 'LP Vault_collateral_usd': 0.06650485661149105, 'RWA Vault_collateral_usd': 0.02, 'PSM Vault_collateral_usd': 0.15349514338850992}",,,,,,,,,,
2023-05-30,,,,,,,,-0.43788518379275754,,,,,,,,,
2023-05-30,,,,,,,,,2.8778244203672507,,,,,,,,
2023-05-30,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.1568461734632135, 'ETH Vault_collateral_usd': 0.27630707218017986, 'stETH Vault_collateral_usd': 0.12764734204611664, 'Stablecoin Vault_collateral_usd': 0.03881415925222541, 'Altcoin Vault_collateral_usd': 0.042501219341445254, 'LP Vault_collateral_usd': 0.1006436611898148, 'RWA Vault_collateral_usd': 0.005464589001263707, 'PSM Vault_collateral_usd': 0.2517757835257408}",,,,,,,
2023-05-30,,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000003, 'ETH Vault_collateral_usd': 0.05, 'stETH Vault_collateral_usd': 0.4999999999999992, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.010000000000000108, 'LP Vault_collateral_usd': 0.06650485661149105, 'RWA Vault_collateral_usd': 0.02, 'PSM Vault_collateral_usd': 0.15349514338850992}",,,,,,
2023-05-30,,,,,,,,,,,,0.8708073586835029,,,,,
2023-05-30,,,,,,,,,,,,,0.12802111705725522,,,,
2023-05-30,,,,,,,,,,,,,,3.315709604160008e-05,,,
2023-05-30,,,,,,,,,,,,,,,-0.08407944100575682,,
2023-05-30,,,,,,,,,,,,,,,,-0.5219977818945559,
2023-05-30,,,,,,,,,,,,,,,,,"            ETH Vault_dai_ceiling  ...  PSM Vault_dai_ceiling
2021-11-19             4215499587  ...             3593103707
2021-11-20             4185875620  ...             3604384387
2021-11-21             4185229053  ...             3604384387
2021-11-22             4167338923  ...             3674297041
2021-11-23             4152215277  ...             3670722718
...                           ...  ...                    ...
2023-05-25              775823385  ...             1301441135
2023-05-26              771944268  ...             1294933930
2023-05-27              768084547  ...             1288459260
2023-05-28              764244124  ...             1282016964
2023-05-29              760422904  ...             1275606879

[557 rows x 8 columns]"
2023-05-30,,,"{'ETH Vault_dai_ceiling': -0.5, 'stETH Vault_dai_ceiling': 0.5, 'BTC Vault_dai_ceiling': -0.5, 'Altcoin Vault_dai_ceiling': -0.25, 'Stablecoin Vault_dai_ceiling': 0.25, 'PSM Vault_dai_ceiling': -0.5}",,,,,,,,,,,,,,
2023-06-24,,9142449101.53471,,,,,,,,,,,,,,,
2023-06-24,,,,9193319510.53471,,,,,,,,,,,,,
2023-06-24,,,,,"[0.1        0.05       0.5        0.1        0.01       0.06769569
 0.02       0.15230431]",,,,,,,,,,,,
2023-06-24,,,,,,"BTC Vault_collateral_usd          0
ETH Vault_collateral_usd          0
stETH Vault_collateral_usd        0
Stablecoin Vault_collateral_usd   0
Altcoin Vault_collateral_usd      0
LP Vault_collateral_usd           0
RWA Vault_collateral_usd          0
PSM Vault_collateral_usd          0
Name: 2023-06-23 00:00:00, dtype: float64",,,,,,,,,,,
2023-06-24,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000284, 'ETH Vault_collateral_usd': 0.050000000000010696, 'stETH Vault_collateral_usd': 0.499999999999998, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01, 'LP Vault_collateral_usd': 0.0676956894461741, 'RWA Vault_collateral_usd': 0.019999999999994193, 'PSM Vault_collateral_usd': 0.15230431055382235}",,,,,,,,,,
2023-06-24,,,,,,,,-0.4292508078789351,,,,,,,,,
2023-06-24,,,,,,,,,2.7636082467088023,,,,,,,,
2023-06-24,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.15700640969625465, 'ETH Vault_collateral_usd': 0.2662378931091095, 'stETH Vault_collateral_usd': 0.13445290872409085, 'Stablecoin Vault_collateral_usd': 0.03889201090320899, 'Altcoin Vault_collateral_usd': 0.042378575764708964, 'LP Vault_collateral_usd': 0.10178194411341053, 'RWA Vault_collateral_usd': 0.005533410314055455, 'PSM Vault_collateral_usd': 0.253716847375161}",,,,,,,
2023-06-24,,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000284, 'ETH Vault_collateral_usd': 0.050000000000010696, 'stETH Vault_collateral_usd': 0.499999999999998, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01, 'LP Vault_collateral_usd': 0.0676956894461741, 'RWA Vault_collateral_usd': 0.019999999999994193, 'PSM Vault_collateral_usd': 0.15230431055382235}",,,,,,
2023-06-24,,,,,,,,,,,,0.8734049443218465,,,,,
2023-06-24,,,,,,,,,,,,,0.126034762873896,,,,
2023-06-24,,,,,,,,,,,,,,3.192859054587737e-05,,,
2023-06-24,,,,,,,,,,,,,,,-0.1384402479009406,,
2023-06-24,,,,,,,,,,,,,,,,-0.5677229843704216,
2023-06-24,,,,,,,,,,,,,,,,,"            ETH Vault_dai_ceiling  ...  PSM Vault_dai_ceiling
2021-11-19             4215499587  ...             3593103707
2021-11-20             4185875620  ...             3604384387
2021-11-21             4185229053  ...             3604384387
2021-11-22             4167338923  ...             3674297041
2021-11-23             4152215277  ...             3670722718
...                           ...  ...                    ...
2023-06-19              684447095  ...             1148157715
2023-06-20              681024860  ...             1142416926
2023-06-21              677619736  ...             1136704841
2023-06-22              674231637  ...             1131021317
2023-06-23              670860479  ...             1125366211

[582 rows x 8 columns]"
2023-06-24,,,"{'ETH Vault_dai_ceiling': -0.5, 'stETH Vault_dai_ceiling': 0.5, 'BTC Vault_dai_ceiling': -0.5, 'Altcoin Vault_dai_ceiling': -0.25, 'Stablecoin Vault_dai_ceiling': 0.25, 'PSM Vault_dai_ceiling': -0.5}",,,,,,,,,,,,,,
2023-07-19,,9282389590.181526,,,,,,,,,,,,,,,
2023-07-19,,,,9333259999.181526,,,,,,,,,,,,,
2023-07-19,,,,,"[0.1        0.05       0.5        0.1        0.01       0.06879685
 0.01882479 0.15237835]",,,,,,,,,,,,
2023-07-19,,,,,,"BTC Vault_collateral_usd          0
ETH Vault_collateral_usd          0
stETH Vault_collateral_usd        0
Stablecoin Vault_collateral_usd   0
Altcoin Vault_collateral_usd      0
LP Vault_collateral_usd           0
RWA Vault_collateral_usd          0
PSM Vault_collateral_usd          0
Name: 2023-07-18 00:00:00, dtype: float64",,,,,,,,,,,
2023-07-19,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000056, 'ETH Vault_collateral_usd': 0.05, 'stETH Vault_collateral_usd': 0.49999999999999944, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01000000000000148, 'LP Vault_collateral_usd': 0.06879685361993675, 'RWA Vault_collateral_usd': 0.018824791415991853, 'PSM Vault_collateral_usd': 0.15237835496407223}",,,,,,,,,,
2023-07-19,,,,,,,,-0.36458306325624457,,,,,,,,,
2023-07-19,,,,,,,,,2.7929828617830608,,,,,,,,
2023-07-19,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.15114982866493956, 'ETH Vault_collateral_usd': 0.25541644074948244, 'stETH Vault_collateral_usd': 0.1458803325356572, 'Stablecoin Vault_collateral_usd': 0.036823290484926406, 'Altcoin Vault_collateral_usd': 0.04055221038957429, 'LP Vault_collateral_usd': 0.11010847978793775, 'RWA Vault_collateral_usd': 0.0054504437896791755, 'PSM Vault_collateral_usd': 0.25461897359780306}",,,,,,,
2023-07-19,,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000056, 'ETH Vault_collateral_usd': 0.05, 'stETH Vault_collateral_usd': 0.49999999999999944, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01000000000000148, 'LP Vault_collateral_usd': 0.06879685361993675, 'RWA Vault_collateral_usd': 0.018824791415991853, 'PSM Vault_collateral_usd': 0.15237835496407223}",,,,,,
2023-07-19,,,,,,,,,,,,0.9030593728618199,,,,,
2023-07-19,,,,,,,,,,,,,0.12304877845877926,,,,
2023-07-19,,,,,,,,,,,,,,3.1575659250393054e-05,,,
2023-07-19,,,,,,,,,,,,,,,-0.10779522683247397,,
2023-07-19,,,,,,,,,,,,,,,,-0.47240986574796895,
2023-07-19,,,,,,,,,,,,,,,,,"            ETH Vault_dai_ceiling  ...  PSM Vault_dai_ceiling
2021-11-19             4215499587  ...             3593103707
2021-11-20             4185875620  ...             3604384387
2021-11-21             4185229053  ...             3604384387
2021-11-22             4167338923  ...             3674297041
2021-11-23             4152215277  ...             3670722718
...                           ...  ...                    ...
2023-07-14              603833083  ...             1012927978
2023-07-15              600813917  ...             1007863338
2023-07-16              597809848  ...             1002824021
2023-07-17              594820799  ...              997809901
2023-07-18              591846695  ...              992820852

[607 rows x 8 columns]"
2023-07-19,,,"{'ETH Vault_dai_ceiling': -0.5, 'stETH Vault_dai_ceiling': 0.5, 'BTC Vault_dai_ceiling': -0.5, 'Altcoin Vault_dai_ceiling': -0.25, 'Stablecoin Vault_dai_ceiling': 0.25, 'PSM Vault_dai_ceiling': -0.5}",,,,,,,,,,,,,,
2023-08-13,,8961744217.554983,,,,,,,,,,,,,,,
2023-08-13,,,,9012614626.554983,,,,,,,,,,,,,
2023-08-13,,,,,"[0.1        0.05       0.5        0.1        0.01       0.05538989
 0.02       0.16461011]",,,,,,,,,,,,
2023-08-13,,,,,,"BTC Vault_collateral_usd          0
ETH Vault_collateral_usd          0
stETH Vault_collateral_usd        0
Stablecoin Vault_collateral_usd   0
Altcoin Vault_collateral_usd      0
LP Vault_collateral_usd           0
RWA Vault_collateral_usd          0
PSM Vault_collateral_usd          0
Name: 2023-08-12 00:00:00, dtype: float64",,,,,,,,,,,
2023-08-13,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000159, 'ETH Vault_collateral_usd': 0.05000000000000582, 'stETH Vault_collateral_usd': 0.49999999999999917, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01, 'LP Vault_collateral_usd': 0.05538988689650014, 'RWA Vault_collateral_usd': 0.01999999999999626, 'PSM Vault_collateral_usd': 0.16461011310349824}",,,,,,,,,,
2023-08-13,,,,,,,,-0.3951013928620716,,,,,,,,,
2023-08-13,,,,,,,,,2.624628455009629,,,,,,,,
2023-08-13,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.1580507936807973, 'ETH Vault_collateral_usd': 0.2531827114015664, 'stETH Vault_collateral_usd': 0.15105543383142744, 'Stablecoin Vault_collateral_usd': 0.03862927090942641, 'Altcoin Vault_collateral_usd': 0.0471047638926524, 'LP Vault_collateral_usd': 0.08282649911496544, 'RWA Vault_collateral_usd': 0.005644356394659794, 'PSM Vault_collateral_usd': 0.2635061707745048}",,,,,,,
2023-08-13,,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000159, 'ETH Vault_collateral_usd': 0.05000000000000582, 'stETH Vault_collateral_usd': 0.49999999999999917, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01, 'LP Vault_collateral_usd': 0.05538988689650014, 'RWA Vault_collateral_usd': 0.01999999999999626, 'PSM Vault_collateral_usd': 0.16461011310349824}",,,,,,
2023-08-13,,,,,,,,,,,,0.8870173173349822,,,,,
2023-08-13,,,,,,,,,,,,,0.12133455396128036,,,,
2023-08-13,,,,,,,,,,,,,,3.019729847871701e-05,,,
2023-08-13,,,,,,,,,,,,,,,-0.15565948795183268,,
2023-08-13,,,,,,,,,,,,,,,,-0.5507910781123829,
2023-08-13,,,,,,,,,,,,,,,,,"            ETH Vault_dai_ceiling  ...  PSM Vault_dai_ceiling
2021-11-19             4215499587  ...             3593103707
2021-11-20             4185875620  ...             3604384387
2021-11-21             4185229053  ...             3604384387
2021-11-22             4167338923  ...             3674297041
2021-11-23             4152215277  ...             3670722718
...                           ...  ...                    ...
2023-08-08              532713769  ...              893625567
2023-08-09              530050200  ...              889157439
2023-08-10              527399949  ...              884711652
2023-08-11              524762949  ...              880288093
2023-08-12              522139135  ...              875886653

[632 rows x 8 columns]"
2023-08-13,,,"{'ETH Vault_dai_ceiling': -0.5, 'stETH Vault_dai_ceiling': 0.5, 'BTC Vault_dai_ceiling': -0.5, 'Altcoin Vault_dai_ceiling': -0.25, 'Stablecoin Vault_dai_ceiling': 0.25, 'PSM Vault_dai_ceiling': -0.5}",,,,,,,,,,,,,,
2023-09-07,,9239327980.02892,,,,,,,,,,,,,,,
2023-09-07,,,,9290198389.02892,,,,,,,,,,,,,
2023-09-07,,,,,"[0.1        0.05       0.5        0.1        0.01       0.06984402
 0.01051048 0.1596455 ]",,,,,,,,,,,,
2023-09-07,,,,,,"BTC Vault_collateral_usd          0
ETH Vault_collateral_usd          0
stETH Vault_collateral_usd        0
Stablecoin Vault_collateral_usd   0
Altcoin Vault_collateral_usd      0
LP Vault_collateral_usd           0
RWA Vault_collateral_usd          0
PSM Vault_collateral_usd          0
Name: 2023-09-06 00:00:00, dtype: float64",,,,,,,,,,,
2023-09-07,,,,,,,"{'BTC Vault_collateral_usd': 0.1, 'ETH Vault_collateral_usd': 0.05, 'stETH Vault_collateral_usd': 0.5, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.010000000000000914, 'LP Vault_collateral_usd': 0.06984402030435147, 'RWA Vault_collateral_usd': 0.01051048440407777, 'PSM Vault_collateral_usd': 0.15964549529157313}",,,,,,,,,,
2023-09-07,,,,,,,,-0.3054642838106975,,,,,,,,,
2023-09-07,,,,,,,,,2.6082308203820523,,,,,,,,
2023-09-07,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.149569282363675, 'ETH Vault_collateral_usd': 0.23956885907322842, 'stETH Vault_collateral_usd': 0.15384137484790306, 'Stablecoin Vault_collateral_usd': 0.03637604670677408, 'Altcoin Vault_collateral_usd': 0.043301209556413374, 'LP Vault_collateral_usd': 0.11504447953011218, 'RWA Vault_collateral_usd': 0.005475707500506603, 'PSM Vault_collateral_usd': 0.2568230404213873}",,,,,,,
2023-09-07,,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.1, 'ETH Vault_collateral_usd': 0.05, 'stETH Vault_collateral_usd': 0.5, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.010000000000000914, 'LP Vault_collateral_usd': 0.06984402030435147, 'RWA Vault_collateral_usd': 0.01051048440407777, 'PSM Vault_collateral_usd': 0.15964549529157313}",,,,,,
2023-09-07,,,,,,,,,,,,0.9312582289007733,,,,,
2023-09-07,,,,,,,,,,,,,0.11851924438539786,,,,
2023-09-07,,,,,,,,,,,,,,2.9136951041927496e-05,,,
2023-09-07,,,,,,,,,,,,,,,-0.08769063647328137,,
2023-09-07,,,,,,,,,,,,,,,,-0.3931840572350208,
2023-09-07,,,,,,,,,,,,,,,,,"            ETH Vault_dai_ceiling  ...  PSM Vault_dai_ceiling
2021-11-19             4215499587  ...             3593103707
2021-11-20             4185875620  ...             3604384387
2021-11-21             4185229053  ...             3604384387
2021-11-22             4167338923  ...             3674297041
2021-11-23             4152215277  ...             3670722718
...                           ...  ...                    ...
2023-09-02              469970871  ...              788374565
2023-09-03              467621016  ...              784432692
2023-09-04              465282911  ...              780510528
2023-09-05              462956497  ...              776607976
2023-09-06              460641714  ...              772724936

[657 rows x 8 columns]"
2023-09-07,,,"{'ETH Vault_dai_ceiling': -0.5, 'stETH Vault_dai_ceiling': 0.5, 'BTC Vault_dai_ceiling': -0.5, 'Altcoin Vault_dai_ceiling': -0.25, 'Stablecoin Vault_dai_ceiling': 0.25, 'PSM Vault_dai_ceiling': -0.5}",,,,,,,,,,,,,,
2023-10-02,,9122739587.640026,,,,,,,,,,,,,,,
2023-10-02,,,,9173609996.640026,,,,,,,,,,,,,
2023-10-02,,,,,"[0.1        0.05       0.5        0.1        0.01       0.06393349
 0.02       0.15606651]",,,,,,,,,,,,
2023-10-02,,,,,,"BTC Vault_collateral_usd          0
ETH Vault_collateral_usd          0
stETH Vault_collateral_usd        0
Stablecoin Vault_collateral_usd   0
Altcoin Vault_collateral_usd      0
LP Vault_collateral_usd           0
RWA Vault_collateral_usd          0
PSM Vault_collateral_usd          0
Name: 2023-10-01 00:00:00, dtype: float64",,,,,,,,,,,
2023-10-02,,,,,,,"{'BTC Vault_collateral_usd': 0.1, 'ETH Vault_collateral_usd': 0.05, 'stETH Vault_collateral_usd': 0.5, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.010000000000000094, 'LP Vault_collateral_usd': 0.06393349423253553, 'RWA Vault_collateral_usd': 0.02, 'PSM Vault_collateral_usd': 0.15606650576746398}",,,,,,,,,,
2023-10-02,,,,,,,,-0.3053721817141492,,,,,,,,,
2023-10-02,,,,,,,,,2.5433855871982525,,,,,,,,
2023-10-02,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.1540877082523765, 'ETH Vault_collateral_usd': 0.23600632749020037, 'stETH Vault_collateral_usd': 0.16327592520802203, 'Stablecoin Vault_collateral_usd': 0.036381982987806954, 'Altcoin Vault_collateral_usd': 0.043778162010990385, 'LP Vault_collateral_usd': 0.10053848043349631, 'RWA Vault_collateral_usd': 0.0055452988538462035, 'PSM Vault_collateral_usd': 0.26038611476326134}",,,,,,,
2023-10-02,,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.1, 'ETH Vault_collateral_usd': 0.05, 'stETH Vault_collateral_usd': 0.5, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.010000000000000094, 'LP Vault_collateral_usd': 0.06393349423253553, 'RWA Vault_collateral_usd': 0.02, 'PSM Vault_collateral_usd': 0.15606650576746398}",,,,,,
2023-10-02,,,,,,,,,,,,0.9312965237507892,,,,,
2023-10-02,,,,,,,,,,,,,0.11851336941437858,,,,
2023-10-02,,,,,,,,,,,,,,2.848757768912402e-05,,,
2023-10-02,,,,,,,,,,,,,,,-0.1310344946120825,,
2023-10-02,,,,,,,,,,,,,,,,-0.4364351639039208,
2023-10-02,,,,,,,,,,,,,,,,,"            ETH Vault_dai_ceiling  ...  PSM Vault_dai_ceiling
2021-11-19             4215499587  ...             3593103707
2021-11-20             4185875620  ...             3604384387
2021-11-21             4185229053  ...             3604384387
2021-11-22             4167338923  ...             3674297041
2021-11-23             4152215277  ...             3670722718
...                           ...  ...                    ...
2023-09-27              414617816  ...              695520000
2023-09-28              412544727  ...              692042400
2023-09-29              410482003  ...              688582188
2023-09-30              408429593  ...              685139277
2023-10-01              406387445  ...              681713581

[682 rows x 8 columns]"
2023-10-02,,,"{'ETH Vault_dai_ceiling': -0.5, 'stETH Vault_dai_ceiling': 0.5, 'BTC Vault_dai_ceiling': -0.5, 'Altcoin Vault_dai_ceiling': -0.25, 'Stablecoin Vault_dai_ceiling': 0.25, 'PSM Vault_dai_ceiling': -0.5}",,,,,,,,,,,,,,
2023-10-27,,8956504429.057856,,,,,,,,,,,,,,,
2023-10-27,,,,9007374838.057856,,,,,,,,,,,,,
2023-10-27,,,,,"[0.1        0.05       0.5        0.1        0.01       0.06558491
 0.02       0.15441509]",,,,,,,,,,,,
2023-10-27,,,,,,"BTC Vault_collateral_usd          0
ETH Vault_collateral_usd          0
stETH Vault_collateral_usd        0
Stablecoin Vault_collateral_usd   0
Altcoin Vault_collateral_usd      0
LP Vault_collateral_usd           0
RWA Vault_collateral_usd          0
PSM Vault_collateral_usd          0
Name: 2023-10-26 00:00:00, dtype: float64",,,,,,,,,,,
2023-10-27,,,,,,,"{'BTC Vault_collateral_usd': 0.1000000000000003, 'ETH Vault_collateral_usd': 0.05, 'stETH Vault_collateral_usd': 0.5, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01, 'LP Vault_collateral_usd': 0.06558490654422142, 'RWA Vault_collateral_usd': 0.02, 'PSM Vault_collateral_usd': 0.15441509345577975}",,,,,,,,,,
2023-10-27,,,,,,,,-0.30022105326857423,,,,,,,,,
2023-10-27,,,,,,,,,2.452288286935336,,,,,,,,
2023-10-27,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.15069648670513772, 'ETH Vault_collateral_usd': 0.22875358261094617, 'stETH Vault_collateral_usd': 0.17188077561971785, 'Stablecoin Vault_collateral_usd': 0.035200009751579504, 'Altcoin Vault_collateral_usd': 0.043514754556348026, 'LP Vault_collateral_usd': 0.10587205322696185, 'RWA Vault_collateral_usd': 0.0056476398411957895, 'PSM Vault_collateral_usd': 0.25843469768811317}",,,,,,,
2023-10-27,,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.1000000000000003, 'ETH Vault_collateral_usd': 0.05, 'stETH Vault_collateral_usd': 0.5, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01, 'LP Vault_collateral_usd': 0.06558490654422142, 'RWA Vault_collateral_usd': 0.02, 'PSM Vault_collateral_usd': 0.15441509345577975}",,,,,,
2023-10-27,,,,,,,,,,,,0.9339351826976747,,,,,
2023-10-27,,,,,,,,,,,,,0.11636330708214465,,,,
2023-10-27,,,,,,,,,,,,,,2.7525093402039102e-05,,,
2023-10-27,,,,,,,,,,,,,,,-0.13445680071997893,,
2023-10-27,,,,,,,,,,,,,,,,-0.43470537908195517,
2023-10-27,,,,,,,,,,,,,,,,,"            ETH Vault_dai_ceiling  ...  PSM Vault_dai_ceiling
2021-11-19             4215499587  ...             3593103707
2021-11-20             4185875620  ...             3604384387
2021-11-21             4185229053  ...             3604384387
2021-11-22             4167338923  ...             3674297041
2021-11-23             4152215277  ...             3670722718
...                           ...  ...                    ...
2023-10-22              365784230  ...              613601823
2023-10-23              363955309  ...              610533814
2023-10-24              362135532  ...              607481145
2023-10-25              360324855  ...              604443739
2023-10-26              358523231  ...              601421521

[707 rows x 8 columns]"
2023-10-27,,,"{'ETH Vault_dai_ceiling': -0.5, 'stETH Vault_dai_ceiling': 0.5, 'BTC Vault_dai_ceiling': -0.5, 'Altcoin Vault_dai_ceiling': -0.25, 'Stablecoin Vault_dai_ceiling': 0.25, 'PSM Vault_dai_ceiling': -0.5}",,,,,,,,,,,,,,
2023-11-21,,8648906461.99557,,,,,,,,,,,,,,,
2023-11-21,,,,8699776870.99557,,,,,,,,,,,,,
2023-11-21,,,,,"[0.1        0.05       0.5        0.1        0.01       0.06074627
 0.02       0.15925373]",,,,,,,,,,,,
2023-11-21,,,,,,"BTC Vault_collateral_usd          0
ETH Vault_collateral_usd          0
stETH Vault_collateral_usd        0
Stablecoin Vault_collateral_usd   0
Altcoin Vault_collateral_usd      0
LP Vault_collateral_usd           0
RWA Vault_collateral_usd          0
PSM Vault_collateral_usd          0
Name: 2023-11-20 00:00:00, dtype: float64",,,,,,,,,,,
2023-11-21,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000187, 'ETH Vault_collateral_usd': 0.05000000000000658, 'stETH Vault_collateral_usd': 0.4999999999999993, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01, 'LP Vault_collateral_usd': 0.060746271161305564, 'RWA Vault_collateral_usd': 0.01999999999999685, 'PSM Vault_collateral_usd': 0.15925372883869165}",,,,,,,,,,
2023-11-21,,,,,,,,-0.3324393659469873,,,,,,,,,
2023-11-21,,,,,,,,,2.321712337130574,,,,,,,,
2023-11-21,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.1525227370823918, 'ETH Vault_collateral_usd': 0.22266071805514986, 'stETH Vault_collateral_usd': 0.1790045400349122, 'Stablecoin Vault_collateral_usd': 0.03635212794227056, 'Altcoin Vault_collateral_usd': 0.049542376368202044, 'LP Vault_collateral_usd': 0.0937264768114896, 'RWA Vault_collateral_usd': 0.005847323414649668, 'PSM Vault_collateral_usd': 0.2603437002909342}",,,,,,,
2023-11-21,,,,,,,,,,,"{'BTC Vault_collateral_usd': 0.10000000000000187, 'ETH Vault_collateral_usd': 0.05000000000000658, 'stETH Vault_collateral_usd': 0.4999999999999993, 'Stablecoin Vault_collateral_usd': 0.1, 'Altcoin Vault_collateral_usd': 0.01, 'LP Vault_collateral_usd': 0.060746271161305564, 'RWA Vault_collateral_usd': 0.01999999999999685, 'PSM Vault_collateral_usd': 0.15925372883869165}",,,,,,
2023-11-21,,,,,,,,,,,,0.9166333105032672,,,,,
2023-11-21,,,,,,,,,,,,,0.11394171674518938,,,,
2023-11-21,,,,,,,,,,,,,,2.6541517030775614e-05,,,
2023-11-21,,,,,,,,,,,,,,,-0.14806474406397824,,
2023-11-21,,,,,,,,,,,,,,,,-0.48053065152799634,
